epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,154.535,1.04597,0.96339,0.87144,0.02333,1,0.995,0.75832,0.88456,2.71748,0.84538,0.000392084,0.000392084,0.000392084
24,160.985,1.04208,0.95639,0.85158,0.02333,1,0.995,0.75832,0.88456,2.71748,0.84538,0.000407629,0.000407629,0.000407629
25,167.395,1.02057,0.91717,0.85998,0.02333,1,0.94959,0.70988,0.9017,2.74449,0.84332,0.000422976,0.000422976,0.000422976
26,173.864,1.10116,0.90565,0.86043,0.02333,1,0.94959,0.70988,0.9017,2.74449,0.84332,0.000438125,0.000438125,0.000438125
27,180.294,0.925,0.85926,0.8348,0.02333,1,0.93013,0.66115,0.97396,2.76789,0.85708,0.000453076,0.000453076,0.000453076
28,186.757,0.97625,0.87551,0.84708,0.02333,1,0.93013,0.66115,0.97396,2.76789,0.85708,0.000467829,0.000467829,0.000467829
29,193.226,1.00899,0.88021,0.87214,0.02333,1,0.93101,0.62741,1.04016,2.76776,0.87837,0.000482384,0.000482384,0.000482384
30,199.754,1.06261,0.87776,0.88607,0.02333,1,0.93101,0.62741,1.04016,2.76776,0.87837,0.000496741,0.000496741,0.000496741
31,206.409,1.01314,0.86836,0.85217,0.02333,1,0.93096,0.6348,0.98535,2.70817,0.87351,0.0005109,0.0005109,0.0005109
32,212.994,0.88008,0.78106,0.84535,0.02333,1,0.93096,0.6348,0.98535,2.70817,0.87351,0.000524861,0.000524861,0.000524861
33,219.783,1.00826,0.79279,0.8431,0.02333,1,0.93065,0.69704,0.89762,2.61859,0.85164,0.000538624,0.000538624,0.000538624
34,226.597,0.95809,0.75696,0.84983,0.02333,1,0.93065,0.69704,0.89762,2.61859,0.85164,0.000552189,0.000552189,0.000552189
35,233.574,0.97451,0.77139,0.84676,0.02333,1,0.93046,0.68949,0.88735,2.59229,0.85267,0.000565556,0.000565556,0.000565556
36,240.03,0.90646,0.69607,0.83701,0.02333,1,0.93046,0.68949,0.88735,2.59229,0.85267,0.000578725,0.000578725,0.000578725
37,246.621,0.91278,0.75247,0.84191,0.02333,1,0.93047,0.6681,0.92851,2.60893,0.86231,0.000591696,0.000591696,0.000591696
38,253.106,0.9382,0.74464,0.8583,0.02333,1,0.93047,0.6681,0.92851,2.60893,0.86231,0.000604469,0.000604469,0.000604469
39,259.871,0.84612,0.67476,0.84726,0.02333,1,0.9303,0.67825,0.96864,2.60995,0.86742,0.000617044,0.000617044,0.000617044
40,266.597,0.95836,0.82045,0.89155,0.02333,1,0.9303,0.67825,0.96864,2.60995,0.86742,0.000629421,0.000629421,0.000629421
41,273.217,0.97437,0.69747,0.85896,0.02333,1,0.92273,0.7028,0.87976,2.6818,0.85263,0.0006416,0.0006416,0.0006416
42,279.819,0.92709,0.70118,0.85266,0.02333,1,0.92273,0.7028,0.87976,2.6818,0.85263,0.000653581,0.000653581,0.000653581
43,286.849,0.97845,0.70127,0.85323,0.02333,1,0.73045,0.56496,0.87371,2.80104,0.85148,0.000665364,0.000665364,0.000665364
44,293.376,0.96515,0.69099,0.8624,0.02333,1,0.73045,0.56496,0.87371,2.80104,0.85148,0.000676949,0.000676949,0.000676949
45,300.129,0.99443,0.73163,0.88005,0.02333,1,0.42509,0.30853,0.89634,2.91673,0.85611,0.000688336,0.000688336,0.000688336
46,306.564,0.8655,0.69497,0.83874,0.02333,1,0.42509,0.30853,0.89634,2.91673,0.85611,0.000699525,0.000699525,0.000699525
47,313.038,0.91442,0.70908,0.8541,0.02333,1,0.45896,0.32015,0.98845,2.93695,0.8717,0.000710516,0.000710516,0.000710516
48,319.529,1.00271,0.70991,0.86871,0.02333,1,0.45896,0.32015,0.98845,2.93695,0.8717,0.000721309,0.000721309,0.000721309
49,326.079,1.10962,0.74229,0.88416,0.02333,1,0.59865,0.43812,0.99078,2.87007,0.87253,0.000731904,0.000731904,0.000731904
50,332.65,0.93736,0.68768,0.85934,0.02333,1,0.59865,0.43812,0.99078,2.87007,0.87253,0.000742301,0.000742301,0.000742301
51,339.24,0.92707,0.69238,0.88047,0.02333,1,0.86441,0.6566,0.93424,2.68438,0.85954,0.0007525,0.0007525,0.0007525
52,345.807,0.87613,0.66789,0.85409,0.02333,1,0.86441,0.6566,0.93424,2.68438,0.85954,0.000762501,0.000762501,0.000762501
53,352.536,0.90665,0.69261,0.84374,0.02333,1,0.86441,0.6566,0.93424,2.68438,0.85954,0.000772304,0.000772304,0.000772304
54,359.244,0.89815,0.66542,0.87641,1,0.88358,0.90829,0.70743,0.88937,2.49418,0.85724,0.000781909,0.000781909,0.000781909
55,366.155,0.90547,0.67211,0.84443,1,0.88358,0.90829,0.70743,0.88937,2.49418,0.85724,0.000791316,0.000791316,0.000791316
56,372.681,0.93813,0.6313,0.85209,1,0.88358,0.90829,0.70743,0.88937,2.49418,0.85724,0.000800525,0.000800525,0.000800525
57,379.317,0.94026,0.64401,0.84687,1,0.58044,0.995,0.72904,0.89011,2.36553,0.85865,0.000809536,0.000809536,0.000809536
58,386.057,0.89222,0.62749,0.84204,1,0.58044,0.995,0.72904,0.89011,2.36553,0.85865,0.000818349,0.000818349,0.000818349
59,392.682,0.8764,0.62231,0.86091,1,0.58044,0.995,0.72904,0.89011,2.36553,0.85865,0.000826964,0.000826964,0.000826964
60,399.331,0.88983,0.6435,0.85224,1,0.42971,0.995,0.72152,0.93144,2.24609,0.87259,0.000835381,0.000835381,0.000835381
61,405.839,0.91092,0.67056,0.86171,1,0.42971,0.995,0.72152,0.93144,2.24609,0.87259,0.0008436,0.0008436,0.0008436
62,412.438,0.91509,0.67452,0.86939,1,0.42971,0.995,0.72152,0.93144,2.24609,0.87259,0.000851621,0.000851621,0.000851621
63,419.066,0.92292,0.62438,0.86556,1,0.58577,0.995,0.75249,0.87919,2.14694,0.86793,0.000859444,0.000859444,0.000859444
64,425.626,0.9207,0.67555,0.83785,1,0.58577,0.995,0.75249,0.87919,2.14694,0.86793,0.000867069,0.000867069,0.000867069
65,432.35,0.86834,0.64778,0.83926,1,0.58577,0.995,0.75249,0.87919,2.14694,0.86793,0.000874496,0.000874496,0.000874496
66,438.986,0.86409,0.64387,0.84384,1,0.70931,0.995,0.74426,0.89573,2.05277,0.87009,0.000881725,0.000881725,0.000881725
67,445.646,0.89196,0.62723,0.85689,1,0.70931,0.995,0.74426,0.89573,2.05277,0.87009,0.000888756,0.000888756,0.000888756
68,452.697,0.8259,0.61021,0.84671,1,0.70931,0.995,0.74426,0.89573,2.05277,0.87009,0.000895589,0.000895589,0.000895589
69,459.281,0.8536,0.62363,0.85333,1,0.7968,0.995,0.75365,0.92283,1.94403,0.87045,0.000902224,0.000902224,0.000902224
70,466.071,0.84368,0.6264,0.86643,1,0.7968,0.995,0.75365,0.92283,1.94403,0.87045,0.000908661,0.000908661,0.000908661
71,472.984,0.9004,0.63256,0.86371,1,0.7968,0.995,0.75365,0.92283,1.94403,0.87045,0.0009149,0.0009149,0.0009149
72,479.6,0.87759,0.64145,0.84654,1,0.84651,0.995,0.745,0.92783,1.8054,0.87807,0.000920941,0.000920941,0.000920941
73,486.115,0.84923,0.616,0.83793,1,0.84651,0.995,0.745,0.92783,1.8054,0.87807,0.000926784,0.000926784,0.000926784
74,492.993,0.87884,0.62192,0.83472,1,0.84651,0.995,0.745,0.92783,1.8054,0.87807,0.000932429,0.000932429,0.000932429
75,499.707,0.9028,0.63461,0.81347,1,0.99282,0.995,0.72563,0.95521,1.65336,0.88499,0.000937876,0.000937876,0.000937876
76,506.338,0.91824,0.62549,0.84783,1,0.99282,0.995,0.72563,0.95521,1.65336,0.88499,0.000943125,0.000943125,0.000943125
77,513.088,0.87497,0.61468,0.86249,1,0.99282,0.995,0.72563,0.95521,1.65336,0.88499,0.000948176,0.000948176,0.000948176
78,519.685,0.87492,0.62836,0.84819,0.98436,1,0.995,0.74001,0.93759,1.51659,0.87794,0.000953029,0.000953029,0.000953029
79,526.325,0.93394,0.61121,0.82824,0.98436,1,0.995,0.74001,0.93759,1.51659,0.87794,0.000957684,0.000957684,0.000957684
80,532.965,0.86716,0.59021,0.85679,0.98436,1,0.995,0.74001,0.93759,1.51659,0.87794,0.000962141,0.000962141,0.000962141
81,539.665,0.9142,0.65607,0.84213,0.9882,1,0.995,0.75084,0.8741,1.42742,0.87292,0.0009664,0.0009664,0.0009664
82,546.425,0.84508,0.58363,0.82733,0.9882,1,0.995,0.75084,0.8741,1.42742,0.87292,0.000970461,0.000970461,0.000970461
83,553.156,0.9269,0.64151,0.85451,0.9882,1,0.995,0.75084,0.8741,1.42742,0.87292,0.000974324,0.000974324,0.000974324
84,560.061,0.8047,0.62147,0.83915,0.99037,1,0.995,0.74361,0.86733,1.36465,0.87156,0.000977989,0.000977989,0.000977989
85,566.897,0.85008,0.62217,0.83829,0.99037,1,0.995,0.74361,0.86733,1.36465,0.87156,0.000981456,0.000981456,0.000981456
86,573.532,0.95931,0.6661,0.86952,0.99037,1,0.995,0.74361,0.86733,1.36465,0.87156,0.000984725,0.000984725,0.000984725
87,580.275,0.91317,0.58808,0.85378,0.99037,1,0.995,0.74361,0.86733,1.36465,0.87156,0.000987796,0.000987796,0.000987796
88,587.145,0.94175,0.60145,0.83657,0.98885,1,0.995,0.78042,0.83554,1.31613,0.86436,0.000990669,0.000990669,0.000990669
89,593.963,0.88624,0.5868,0.836,0.98885,1,0.995,0.78042,0.83554,1.31613,0.86436,0.000993344,0.000993344,0.000993344
90,600.729,0.92178,0.59817,0.8381,0.98885,1,0.995,0.78042,0.83554,1.31613,0.86436,0.000995821,0.000995821,0.000995821
91,607.534,0.90639,0.60441,0.8403,0.98885,1,0.995,0.78042,0.83554,1.31613,0.86436,0.0009981,0.0009981,0.0009981
92,614.61,0.86816,0.58659,0.83041,0.99091,1,0.995,0.77447,0.88417,1.27629,0.8636,0.00100018,0.00100018,0.00100018
93,621.371,0.88292,0.57162,0.83185,0.99091,1,0.995,0.77447,0.88417,1.27629,0.8636,0.00100206,0.00100206,0.00100206
94,628.599,0.92232,0.59364,0.84986,0.99091,1,0.995,0.77447,0.88417,1.27629,0.8636,0.00100375,0.00100375,0.00100375
95,636.147,0.86919,0.5732,0.82334,0.99091,1,0.995,0.77447,0.88417,1.27629,0.8636,0.00100524,0.00100524,0.00100524
96,643.407,0.8732,0.5823,0.84259,0.99631,1,0.995,0.75752,0.88165,1.23711,0.86819,0.00100653,0.00100653,0.00100653
97,650.69,0.84828,0.57713,0.85749,0.99631,1,0.995,0.75752,0.88165,1.23711,0.86819,0.00100762,0.00100762,0.00100762
98,657.5,0.92398,0.59813,0.85297,0.99631,1,0.995,0.75752,0.88165,1.23711,0.86819,0.00100851,0.00100851,0.00100851
99,664.39,0.87038,0.59038,0.84854,0.99631,1,0.995,0.75752,0.88165,1.23711,0.86819,0.0010092,0.0010092,0.0010092
100,671.226,0.84398,0.58895,0.82878,0.99427,1,0.995,0.73082,0.91123,1.18779,0.87844,0.0010097,0.0010097,0.0010097
101,678.078,0.83213,0.56839,0.8237,0.99427,1,0.995,0.73082,0.91123,1.18779,0.87844,0.00101,0.00101,0.00101
102,684.985,0.87324,0.58984,0.8514,0.99427,1,0.995,0.73082,0.91123,1.18779,0.87844,0.0010001,0.0010001,0.0010001
103,691.95,0.90242,0.57776,0.85441,0.99427,1,0.995,0.73082,0.91123,1.18779,0.87844,0.0009902,0.0009902,0.0009902
104,699.576,0.86272,0.5493,0.84611,0.99257,1,0.995,0.74252,0.89768,1.14102,0.8739,0.0009803,0.0009803,0.0009803
105,706.793,0.84407,0.55233,0.83744,0.99257,1,0.995,0.74252,0.89768,1.14102,0.8739,0.0009704,0.0009704,0.0009704
106,714.163,0.82353,0.5547,0.84185,0.99257,1,0.995,0.74252,0.89768,1.14102,0.8739,0.0009605,0.0009605,0.0009605
107,721.558,0.85504,0.56035,0.83613,0.99257,1,0.995,0.74252,0.89768,1.14102,0.8739,0.0009506,0.0009506,0.0009506
108,728.9,0.813,0.55846,0.8168,0.99102,1,0.995,0.75835,0.95035,1.07286,0.87991,0.0009407,0.0009407,0.0009407
109,736.628,0.856,0.52887,0.8454,0.99102,1,0.995,0.75835,0.95035,1.07286,0.87991,0.0009308,0.0009308,0.0009308
110,745.087,0.92816,0.61273,0.84883,0.99102,1,0.995,0.75835,0.95035,1.07286,0.87991,0.0009209,0.0009209,0.0009209
111,752.935,0.93789,0.56408,0.85093,0.99102,1,0.995,0.75835,0.95035,1.07286,0.87991,0.000911,0.000911,0.000911
112,761.192,0.91409,0.5742,0.82472,0.99289,1,0.995,0.75193,0.93586,1.0001,0.87702,0.0009011,0.0009011,0.0009011
113,769.021,0.87053,0.56354,0.84091,0.99289,1,0.995,0.75193,0.93586,1.0001,0.87702,0.0008912,0.0008912,0.0008912
114,776.962,0.87042,0.55067,0.84201,0.99289,1,0.995,0.75193,0.93586,1.0001,0.87702,0.0008813,0.0008813,0.0008813
115,784.743,0.86733,0.54837,0.83539,0.99289,1,0.995,0.75193,0.93586,1.0001,0.87702,0.0008714,0.0008714,0.0008714
116,792.386,0.83719,0.57125,0.86307,0.9944,1,0.995,0.75368,0.89469,0.88574,0.87173,0.0008615,0.0008615,0.0008615
117,800.255,0.86073,0.54152,0.83462,0.9944,1,0.995,0.75368,0.89469,0.88574,0.87173,0.0008516,0.0008516,0.0008516
118,808.087,0.88579,0.55983,0.86172,0.9944,1,0.995,0.75368,0.89469,0.88574,0.87173,0.0008417,0.0008417,0.0008417
119,815.948,0.81648,0.55178,0.83214,0.9944,1,0.995,0.75368,0.89469,0.88574,0.87173,0.0008318,0.0008318,0.0008318
120,823.982,0.81946,0.54054,0.83434,0.99422,1,0.995,0.7579,0.88997,0.75238,0.87641,0.0008219,0.0008219,0.0008219
121,831.7,0.82659,0.53167,0.83486,0.99422,1,0.995,0.7579,0.88997,0.75238,0.87641,0.000812,0.000812,0.000812
122,839.581,0.86395,0.53301,0.83461,0.99422,1,0.995,0.7579,0.88997,0.75238,0.87641,0.0008021,0.0008021,0.0008021
123,847.324,0.81894,0.52541,0.83485,0.99422,1,0.995,0.7579,0.88997,0.75238,0.87641,0.0007922,0.0007922,0.0007922
124,855.314,0.87763,0.52969,0.82722,0.99467,1,0.995,0.76849,0.88443,0.67581,0.87904,0.0007823,0.0007823,0.0007823
125,863.326,0.82524,0.53871,0.84549,0.99467,1,0.995,0.76849,0.88443,0.67581,0.87904,0.0007724,0.0007724,0.0007724
126,871.217,0.75494,0.52846,0.82493,0.99467,1,0.995,0.76849,0.88443,0.67581,0.87904,0.0007625,0.0007625,0.0007625
127,878.959,0.85916,0.53511,0.84738,0.99467,1,0.995,0.76849,0.88443,0.67581,0.87904,0.0007526,0.0007526,0.0007526
128,887.051,0.83351,0.53954,0.84141,0.99551,1,0.995,0.78181,0.88939,0.6337,0.87737,0.0007427,0.0007427,0.0007427
129,894.879,0.82804,0.54941,0.8328,0.99551,1,0.995,0.78181,0.88939,0.6337,0.87737,0.0007328,0.0007328,0.0007328
130,903.533,0.85456,0.53213,0.84395,0.99551,1,0.995,0.78181,0.88939,0.6337,0.87737,0.0007229,0.0007229,0.0007229
131,912.505,0.85117,0.5343,0.84996,0.99551,1,0.995,0.78181,0.88939,0.6337,0.87737,0.000713,0.000713,0.000713
132,920.743,0.80834,0.52046,0.82929,0.99574,1,0.995,0.78116,0.86678,0.64195,0.8712,0.0007031,0.0007031,0.0007031
133,928.805,0.74804,0.50064,0.81471,0.99574,1,0.995,0.78116,0.86678,0.64195,0.8712,0.0006932,0.0006932,0.0006932
134,936.938,0.83333,0.53581,0.83363,0.99574,1,0.995,0.78116,0.86678,0.64195,0.8712,0.0006833,0.0006833,0.0006833
135,945.588,0.82398,0.51388,0.83773,0.99574,1,0.995,0.78116,0.86678,0.64195,0.8712,0.0006734,0.0006734,0.0006734
136,960.16,0.77302,0.5225,0.83772,0.99583,1,0.995,0.78203,0.88186,0.67116,0.87159,0.0006635,0.0006635,0.0006635
137,969.578,0.8247,0.56202,0.83012,0.99583,1,0.995,0.78203,0.88186,0.67116,0.87159,0.0006536,0.0006536,0.0006536
138,977.943,0.81398,0.5335,0.84942,0.99583,1,0.995,0.78203,0.88186,0.67116,0.87159,0.0006437,0.0006437,0.0006437
139,988.558,0.80718,0.52434,0.83975,0.99583,1,0.995,0.78203,0.88186,0.67116,0.87159,0.0006338,0.0006338,0.0006338
140,998.785,0.82868,0.53424,0.84994,0.9952,1,0.995,0.76054,0.878,0.69014,0.8702,0.0006239,0.0006239,0.0006239
141,1007.57,0.8487,0.54604,0.83538,0.9952,1,0.995,0.76054,0.878,0.69014,0.8702,0.000614,0.000614,0.000614
142,1016.19,0.78584,0.51472,0.82419,0.9952,1,0.995,0.76054,0.878,0.69014,0.8702,0.0006041,0.0006041,0.0006041
143,1024.8,0.78789,0.52731,0.81746,0.9952,1,0.995,0.76054,0.878,0.69014,0.8702,0.0005942,0.0005942,0.0005942
144,1033.5,0.80742,0.53484,0.81997,0.99545,1,0.995,0.76317,0.88382,0.66964,0.8726,0.0005843,0.0005843,0.0005843
145,1042.17,0.75924,0.53183,0.83279,0.99545,1,0.995,0.76317,0.88382,0.66964,0.8726,0.0005744,0.0005744,0.0005744
146,1050.88,0.78136,0.52593,0.83608,0.99545,1,0.995,0.76317,0.88382,0.66964,0.8726,0.0005645,0.0005645,0.0005645
147,1059.42,0.82923,0.53451,0.82773,0.99545,1,0.995,0.76317,0.88382,0.66964,0.8726,0.0005546,0.0005546,0.0005546
148,1068.18,0.75624,0.52782,0.83857,0.99603,1,0.995,0.76095,0.89194,0.60598,0.8738,0.0005447,0.0005447,0.0005447
149,1076.75,0.73495,0.49568,0.8359,0.99603,1,0.995,0.76095,0.89194,0.60598,0.8738,0.0005348,0.0005348,0.0005348
150,1085.4,0.82961,0.53628,0.83764,0.99603,1,0.995,0.76095,0.89194,0.60598,0.8738,0.0005249,0.0005249,0.0005249
151,1093.92,0.75532,0.51347,0.82392,0.99603,1,0.995,0.76095,0.89194,0.60598,0.8738,0.000515,0.000515,0.000515
152,1102.39,0.80425,0.5067,0.83242,0.99686,1,0.995,0.78498,0.86954,0.5312,0.86908,0.0005051,0.0005051,0.0005051
153,1110.83,0.84274,0.50913,0.83863,0.99686,1,0.995,0.78498,0.86954,0.5312,0.86908,0.0004952,0.0004952,0.0004952
154,1119.52,0.77475,0.49391,0.82778,0.99686,1,0.995,0.78498,0.86954,0.5312,0.86908,0.0004853,0.0004853,0.0004853
155,1128.27,0.77898,0.49095,0.81929,0.99686,1,0.995,0.78498,0.86954,0.5312,0.86908,0.0004754,0.0004754,0.0004754
156,1137.16,0.86103,0.51699,0.82793,0.99722,1,0.995,0.78638,0.87145,0.49391,0.86851,0.0004655,0.0004655,0.0004655
157,1145.69,0.78259,0.51105,0.82797,0.99722,1,0.995,0.78638,0.87145,0.49391,0.86851,0.0004556,0.0004556,0.0004556
158,1154.51,0.78242,0.48981,0.83589,0.99722,1,0.995,0.78638,0.87145,0.49391,0.86851,0.0004457,0.0004457,0.0004457
159,1163.99,0.79093,0.49843,0.82287,0.99722,1,0.995,0.78638,0.87145,0.49391,0.86851,0.0004358,0.0004358,0.0004358
160,1173.25,0.77253,0.49185,0.8196,0.99755,1,0.995,0.78248,0.86764,0.4687,0.86971,0.0004259,0.0004259,0.0004259
161,1183.61,0.75133,0.48602,0.81986,0.99755,1,0.995,0.78248,0.86764,0.4687,0.86971,0.000416,0.000416,0.000416
162,1192.3,0.76077,0.49243,0.84485,0.99755,1,0.995,0.78248,0.86764,0.4687,0.86971,0.0004061,0.0004061,0.0004061
163,1201.07,0.80413,0.48683,0.82592,0.99755,1,0.995,0.78248,0.86764,0.4687,0.86971,0.0003962,0.0003962,0.0003962
164,1209.53,0.76481,0.52718,0.84033,0.99764,1,0.995,0.77862,0.87464,0.46907,0.86958,0.0003863,0.0003863,0.0003863
165,1218.17,0.72849,0.48171,0.82401,0.99764,1,0.995,0.77862,0.87464,0.46907,0.86958,0.0003764,0.0003764,0.0003764
166,1226.67,0.77,0.5051,0.82721,0.99764,1,0.995,0.77862,0.87464,0.46907,0.86958,0.0003665,0.0003665,0.0003665
167,1235.33,0.76808,0.51845,0.8121,0.99764,1,0.995,0.77862,0.87464,0.46907,0.86958,0.0003566,0.0003566,0.0003566
168,1244.07,0.75881,0.4743,0.82359,0.99754,1,0.995,0.77721,0.87929,0.4703,0.8705,0.0003467,0.0003467,0.0003467
169,1252.83,0.75086,0.47358,0.82843,0.99754,1,0.995,0.77721,0.87929,0.4703,0.8705,0.0003368,0.0003368,0.0003368
170,1262.64,0.7981,0.51109,0.84481,0.99754,1,0.995,0.77721,0.87929,0.4703,0.8705,0.0003269,0.0003269,0.0003269
171,1272.09,0.75099,0.47706,0.81746,0.99754,1,0.995,0.77721,0.87929,0.4703,0.8705,0.000317,0.000317,0.000317
172,1281.99,0.81358,0.48565,0.84101,0.99746,1,0.995,0.78701,0.87225,0.48411,0.8703,0.0003071,0.0003071,0.0003071
173,1290.69,0.74798,0.48733,0.83323,0.99746,1,0.995,0.78701,0.87225,0.48411,0.8703,0.0002972,0.0002972,0.0002972
174,1299.8,0.70895,0.46061,0.81778,0.99746,1,0.995,0.78701,0.87225,0.48411,0.8703,0.0002873,0.0002873,0.0002873
175,1308.3,0.79227,0.48652,0.81067,0.99746,1,0.995,0.78701,0.87225,0.48411,0.8703,0.0002774,0.0002774,0.0002774
176,1316.74,0.75167,0.48651,0.82279,0.99748,1,0.995,0.79463,0.86541,0.48884,0.86818,0.0002675,0.0002675,0.0002675
177,1325.29,0.68985,0.45799,0.83523,0.99748,1,0.995,0.79463,0.86541,0.48884,0.86818,0.0002576,0.0002576,0.0002576
178,1333.84,0.72595,0.46507,0.82397,0.99748,1,0.995,0.79463,0.86541,0.48884,0.86818,0.0002477,0.0002477,0.0002477
179,1342.32,0.76155,0.48546,0.8511,0.99748,1,0.995,0.79463,0.86541,0.48884,0.86818,0.0002378,0.0002378,0.0002378
180,1350.84,0.76007,0.48373,0.83492,0.99748,1,0.995,0.79248,0.86898,0.49366,0.86795,0.0002279,0.0002279,0.0002279
181,1359.22,0.76736,0.49898,0.83431,0.99748,1,0.995,0.79248,0.86898,0.49366,0.86795,0.000218,0.000218,0.000218
182,1367.77,0.74247,0.45777,0.83362,0.99748,1,0.995,0.79248,0.86898,0.49366,0.86795,0.0002081,0.0002081,0.0002081
183,1376.06,0.75188,0.46788,0.83516,0.99748,1,0.995,0.79248,0.86898,0.49366,0.86795,0.0001982,0.0001982,0.0001982
184,1384.57,0.81495,0.50062,0.82537,0.99747,1,0.995,0.78216,0.86639,0.49003,0.86804,0.0001883,0.0001883,0.0001883
185,1392.76,0.7767,0.48784,0.83009,0.99747,1,0.995,0.78216,0.86639,0.49003,0.86804,0.0001784,0.0001784,0.0001784
186,1400.96,0.76579,0.46954,0.81642,0.99747,1,0.995,0.78216,0.86639,0.49003,0.86804,0.0001685,0.0001685,0.0001685
187,1409.14,0.73654,0.47331,0.81998,0.99747,1,0.995,0.78216,0.86639,0.49003,0.86804,0.0001586,0.0001586,0.0001586
188,1417.32,0.71973,0.48383,0.81097,0.99743,1,0.995,0.78103,0.86323,0.48524,0.86849,0.0001487,0.0001487,0.0001487
189,1425.47,0.69481,0.45576,0.82289,0.99743,1,0.995,0.78103,0.86323,0.48524,0.86849,0.0001388,0.0001388,0.0001388
190,1433.63,0.74654,0.48891,0.81893,0.99743,1,0.995,0.78103,0.86323,0.48524,0.86849,0.0001289,0.0001289,0.0001289
191,1443.25,0.72584,0.53956,0.81809,0.99743,1,0.995,0.78103,0.86323,0.48524,0.86849,0.000119,0.000119,0.000119
192,1451.29,0.72669,0.52535,0.80556,0.99735,1,0.995,0.77006,0.86564,0.49205,0.8687,0.0001091,0.0001091,0.0001091
193,1459.22,0.72197,0.49681,0.83792,0.99735,1,0.995,0.77006,0.86564,0.49205,0.8687,9.92e-05,9.92e-05,9.92e-05
194,1467.3,0.72416,0.5298,0.80231,0.99735,1,0.995,0.77006,0.86564,0.49205,0.8687,8.93e-05,8.93e-05,8.93e-05
195,1475.62,0.73073,0.51479,0.8416,0.99735,1,0.995,0.77006,0.86564,0.49205,0.8687,7.94e-05,7.94e-05,7.94e-05
