epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,20735.3,0.56335,0.26099,0.82642,0.97319,0.99044,0.9936,0.87254,0.61372,0.25879,0.83183,0.0002081,0.0002081,0.0002081
183,20848.7,0.5614,0.25945,0.82609,0.98159,0.98351,0.99359,0.87377,0.61595,0.25995,0.83226,0.0001982,0.0001982,0.0001982
184,20962.5,0.56407,0.26148,0.82368,0.98119,0.98702,0.99355,0.87308,0.61617,0.25971,0.83218,0.0001883,0.0001883,0.0001883
185,21078.4,0.57111,0.26317,0.82745,0.97904,0.98906,0.99348,0.87507,0.61782,0.2595,0.83384,0.0001784,0.0001784,0.0001784
186,21192.7,0.55627,0.2585,0.82784,0.97838,0.989,0.99368,0.87544,0.61027,0.25758,0.8323,0.0001685,0.0001685,0.0001685
187,21306.9,0.55823,0.25955,0.82394,0.98008,0.98702,0.99362,0.87617,0.61275,0.25649,0.83291,0.0001586,0.0001586,0.0001586
188,21420.8,0.56002,0.25841,0.8251,0.97411,0.9918,0.99354,0.87464,0.61323,0.2581,0.83261,0.0001487,0.0001487,0.0001487
189,21534.6,0.55835,0.25905,0.82559,0.97847,0.98907,0.99362,0.87554,0.61624,0.25816,0.83314,0.0001388,0.0001388,0.0001388
190,21649.2,0.55636,0.2569,0.82646,0.97886,0.99044,0.99372,0.87532,0.61511,0.25723,0.83366,0.0001289,0.0001289,0.0001289
191,21762.9,0.5382,0.2506,0.82466,0.98086,0.98634,0.99359,0.8693,0.62328,0.26027,0.83599,0.000119,0.000119,0.000119
192,21875.6,0.52615,0.24361,0.82055,0.97582,0.99222,0.99369,0.86922,0.61826,0.26006,0.83355,0.0001091,0.0001091,0.0001091
193,21988.5,0.52487,0.24336,0.81937,0.97555,0.9918,0.99358,0.87029,0.62004,0.26022,0.83466,9.92e-05,9.92e-05,9.92e-05
194,22101.4,0.51925,0.23997,0.82035,0.97692,0.99112,0.99364,0.87148,0.61795,0.25865,0.83396,8.93e-05,8.93e-05,8.93e-05
195,22214.3,0.52004,0.23974,0.81797,0.97724,0.98907,0.99363,0.87001,0.62376,0.26008,0.83534,7.94e-05,7.94e-05,7.94e-05
196,22326.6,0.52043,0.24031,0.82225,0.9784,0.98987,0.99369,0.87123,0.61656,0.25699,0.83342,6.95e-05,6.95e-05,6.95e-05
197,22439.1,0.519,0.23712,0.81956,0.97713,0.9922,0.99364,0.87162,0.62176,0.25891,0.83411,5.96e-05,5.96e-05,5.96e-05
198,22551.5,0.51283,0.23578,0.81968,0.97712,0.99186,0.99366,0.87382,0.61766,0.2572,0.83361,4.97e-05,4.97e-05,4.97e-05
199,22664,0.51633,0.23828,0.81831,0.97774,0.9899,0.99364,0.87309,0.6191,0.25669,0.83399,3.98e-05,3.98e-05,3.98e-05
200,22776.7,0.51151,0.23697,0.81898,0.97774,0.99112,0.99364,0.87271,0.6203,0.25769,0.83442,2.99e-05,2.99e-05,2.99e-05
