epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,189.921,0.82436,0.6028,0.85326,0.93631,1,0.995,0.74162,0.99287,2.05947,0.84975,0.000984725,0.000984725,0.000984725
87,192.05,0.70309,0.55631,0.83941,0.93631,1,0.995,0.74162,0.99287,2.05947,0.84975,0.000987796,0.000987796,0.000987796
88,194.308,0.81502,0.59223,0.81293,1,0.62524,0.995,0.70673,1.00683,1.76134,0.86027,0.000990669,0.000990669,0.000990669
89,196.478,0.87038,0.58996,0.82994,1,0.62524,0.995,0.70673,1.00683,1.76134,0.86027,0.000993344,0.000993344,0.000993344
90,198.557,0.78839,0.58127,0.82537,1,0.62524,0.995,0.70673,1.00683,1.76134,0.86027,0.000995821,0.000995821,0.000995821
91,200.889,0.75477,0.54567,0.8513,1,0.62524,0.995,0.70673,1.00683,1.76134,0.86027,0.0009981,0.0009981,0.0009981
92,203.006,0.78114,0.55934,0.80913,0.98197,1,0.995,0.72185,1.02397,1.48775,0.856,0.00100018,0.00100018,0.00100018
93,205.042,0.85281,0.58943,0.82923,0.98197,1,0.995,0.72185,1.02397,1.48775,0.856,0.00100206,0.00100206,0.00100206
94,207.22,0.87912,0.5849,0.81985,0.98197,1,0.995,0.72185,1.02397,1.48775,0.856,0.00100375,0.00100375,0.00100375
95,209.411,0.78034,0.5739,0.83119,0.98197,1,0.995,0.72185,1.02397,1.48775,0.856,0.00100524,0.00100524,0.00100524
96,211.614,0.80978,0.5571,0.81911,0.97845,1,0.995,0.71156,1.04557,1.28369,0.86543,0.00100653,0.00100653,0.00100653
97,213.655,0.90159,0.71994,0.88179,0.97845,1,0.995,0.71156,1.04557,1.28369,0.86543,0.00100762,0.00100762,0.00100762
98,216.009,0.81773,0.64278,0.84043,0.97845,1,0.995,0.71156,1.04557,1.28369,0.86543,0.00100851,0.00100851,0.00100851
99,218.145,0.84736,0.58928,0.82989,0.97845,1,0.995,0.71156,1.04557,1.28369,0.86543,0.0010092,0.0010092,0.0010092
100,220.237,0.74819,0.6129,0.8165,0.97652,1,0.995,0.75261,0.95567,1.24631,0.85565,0.0010097,0.0010097,0.0010097
101,222.459,0.80294,0.57398,0.83245,0.97652,1,0.995,0.75261,0.95567,1.24631,0.85565,0.00101,0.00101,0.00101
102,224.754,0.80616,0.5875,0.83577,0.97652,1,0.995,0.75261,0.95567,1.24631,0.85565,0.0010001,0.0010001,0.0010001
103,226.758,0.74574,0.56495,0.83526,0.97652,1,0.995,0.75261,0.95567,1.24631,0.85565,0.0009902,0.0009902,0.0009902
104,229.045,0.72397,0.52498,0.79804,0.97344,1,0.995,0.74071,0.945,1.29755,0.8409,0.0009803,0.0009803,0.0009803
105,231.221,0.811,0.69207,0.82288,0.97344,1,0.995,0.74071,0.945,1.29755,0.8409,0.0009704,0.0009704,0.0009704
106,233.39,0.84064,0.58065,0.82033,0.97344,1,0.995,0.74071,0.945,1.29755,0.8409,0.0009605,0.0009605,0.0009605
107,235.586,0.80463,0.54744,0.85241,0.97344,1,0.995,0.74071,0.945,1.29755,0.8409,0.0009506,0.0009506,0.0009506
108,237.793,0.81244,0.5541,0.82421,0.97439,1,0.995,0.7507,0.943,1.35686,0.83345,0.0009407,0.0009407,0.0009407
109,239.811,0.74948,0.56949,0.81648,0.97439,1,0.995,0.7507,0.943,1.35686,0.83345,0.0009308,0.0009308,0.0009308
110,242.032,0.79261,0.57204,0.84809,0.97439,1,0.995,0.7507,0.943,1.35686,0.83345,0.0009209,0.0009209,0.0009209
111,244.236,0.75668,0.57027,0.87032,0.97439,1,0.995,0.7507,0.943,1.35686,0.83345,0.000911,0.000911,0.000911
112,246.388,0.8781,0.63938,0.79586,0.96756,1,0.995,0.7284,0.97265,1.30579,0.8408,0.0009011,0.0009011,0.0009011
113,248.466,0.7649,0.57897,0.81343,0.96756,1,0.995,0.7284,0.97265,1.30579,0.8408,0.0008912,0.0008912,0.0008912
114,250.553,0.77077,0.60705,0.82256,0.96756,1,0.995,0.7284,0.97265,1.30579,0.8408,0.0008813,0.0008813,0.0008813
115,252.707,0.75941,0.55756,0.81768,0.96756,1,0.995,0.7284,0.97265,1.30579,0.8408,0.0008714,0.0008714,0.0008714
116,254.906,0.7097,0.56404,0.83257,0.98072,1,0.995,0.73818,0.98879,1.14784,0.84376,0.0008615,0.0008615,0.0008615
117,257.146,0.78762,0.56707,0.81753,0.98072,1,0.995,0.73818,0.98879,1.14784,0.84376,0.0008516,0.0008516,0.0008516
118,259.479,0.76401,0.55997,0.82737,0.98072,1,0.995,0.73818,0.98879,1.14784,0.84376,0.0008417,0.0008417,0.0008417
119,261.728,0.71342,0.54411,0.84338,0.98072,1,0.995,0.73818,0.98879,1.14784,0.84376,0.0008318,0.0008318,0.0008318
120,264.007,0.68315,0.52998,0.82376,0.9891,1,0.995,0.77133,0.93695,0.90907,0.83816,0.0008219,0.0008219,0.0008219
121,266.25,0.69778,0.5605,0.81978,0.9891,1,0.995,0.77133,0.93695,0.90907,0.83816,0.000812,0.000812,0.000812
122,268.496,0.72319,0.53828,0.81788,0.9891,1,0.995,0.77133,0.93695,0.90907,0.83816,0.0008021,0.0008021,0.0008021
123,270.642,0.71472,0.5321,0.8045,0.9891,1,0.995,0.77133,0.93695,0.90907,0.83816,0.0007922,0.0007922,0.0007922
124,272.887,0.72156,0.52921,0.81551,0.99347,1,0.995,0.79656,0.88245,0.68671,0.83187,0.0007823,0.0007823,0.0007823
125,275.064,0.78887,0.63428,0.82822,0.99347,1,0.995,0.79656,0.88245,0.68671,0.83187,0.0007724,0.0007724,0.0007724
126,277.18,0.69805,0.53526,0.81268,0.99347,1,0.995,0.79656,0.88245,0.68671,0.83187,0.0007625,0.0007625,0.0007625
127,279.285,0.73924,0.52044,0.81319,0.99347,1,0.995,0.79656,0.88245,0.68671,0.83187,0.0007526,0.0007526,0.0007526
128,281.526,0.75075,0.53612,0.82301,0.99512,1,0.995,0.79254,0.90185,0.59782,0.83778,0.0007427,0.0007427,0.0007427
129,283.778,0.71058,0.55158,0.82671,0.99512,1,0.995,0.79254,0.90185,0.59782,0.83778,0.0007328,0.0007328,0.0007328
130,286.016,0.76368,0.54494,0.836,0.99512,1,0.995,0.79254,0.90185,0.59782,0.83778,0.0007229,0.0007229,0.0007229
131,288.175,0.78797,0.58485,0.83236,0.99512,1,0.995,0.79254,0.90185,0.59782,0.83778,0.000713,0.000713,0.000713
132,290.353,0.81474,0.56996,0.83155,0.99448,1,0.995,0.76626,0.97589,0.59608,0.84882,0.0007031,0.0007031,0.0007031
133,292.557,0.745,0.52166,0.80521,0.99448,1,0.995,0.76626,0.97589,0.59608,0.84882,0.0006932,0.0006932,0.0006932
134,294.805,0.74663,0.56336,0.79352,0.99448,1,0.995,0.76626,0.97589,0.59608,0.84882,0.0006833,0.0006833,0.0006833
135,296.991,0.69923,0.55281,0.82985,0.99448,1,0.995,0.76626,0.97589,0.59608,0.84882,0.0006734,0.0006734,0.0006734
136,299.188,0.73307,0.57167,0.83619,0.99489,1,0.995,0.76986,0.98706,0.64866,0.85293,0.0006635,0.0006635,0.0006635
137,301.3,0.77396,0.54575,0.81425,0.99489,1,0.995,0.76986,0.98706,0.64866,0.85293,0.0006536,0.0006536,0.0006536
138,303.496,0.693,0.51541,0.84762,0.99489,1,0.995,0.76986,0.98706,0.64866,0.85293,0.0006437,0.0006437,0.0006437
139,305.694,0.68844,0.51628,0.80849,0.99489,1,0.995,0.76986,0.98706,0.64866,0.85293,0.0006338,0.0006338,0.0006338
140,307.974,0.80095,0.51848,0.82555,0.99484,1,0.995,0.72033,1.0096,0.68783,0.85739,0.0006239,0.0006239,0.0006239
141,310.135,0.80365,0.5296,0.83425,0.99484,1,0.995,0.72033,1.0096,0.68783,0.85739,0.000614,0.000614,0.000614
142,312.19,0.74238,0.53492,0.81693,0.99484,1,0.995,0.72033,1.0096,0.68783,0.85739,0.0006041,0.0006041,0.0006041
143,314.298,0.73249,0.54707,0.81195,0.99484,1,0.995,0.72033,1.0096,0.68783,0.85739,0.0005942,0.0005942,0.0005942
144,316.63,0.68193,0.48992,0.83262,0.99424,1,0.995,0.71182,1.02041,0.68912,0.86002,0.0005843,0.0005843,0.0005843
145,318.816,0.80399,0.53926,0.80794,0.99424,1,0.995,0.71182,1.02041,0.68912,0.86002,0.0005744,0.0005744,0.0005744
146,321.124,0.73323,0.52694,0.81641,0.99424,1,0.995,0.71182,1.02041,0.68912,0.86002,0.0005645,0.0005645,0.0005645
147,323.394,0.74873,0.54183,0.81117,0.99424,1,0.995,0.71182,1.02041,0.68912,0.86002,0.0005546,0.0005546,0.0005546
148,325.695,0.70105,0.51446,0.83867,0.99411,1,0.995,0.70606,1.03027,0.66054,0.86499,0.0005447,0.0005447,0.0005447
149,327.899,0.65368,0.54339,0.83776,0.99411,1,0.995,0.70606,1.03027,0.66054,0.86499,0.0005348,0.0005348,0.0005348
150,329.968,0.62411,0.50858,0.83482,0.99411,1,0.995,0.70606,1.03027,0.66054,0.86499,0.0005249,0.0005249,0.0005249
151,332.029,0.67325,0.53727,0.80247,0.99411,1,0.995,0.70606,1.03027,0.66054,0.86499,0.000515,0.000515,0.000515
152,334.322,0.66552,0.52484,0.82789,0.99434,1,0.995,0.72633,1.03557,0.60798,0.87123,0.0005051,0.0005051,0.0005051
153,336.529,0.67931,0.49959,0.81027,0.99434,1,0.995,0.72633,1.03557,0.60798,0.87123,0.0004952,0.0004952,0.0004952
154,338.74,0.71658,0.49266,0.81814,0.99434,1,0.995,0.72633,1.03557,0.60798,0.87123,0.0004853,0.0004853,0.0004853
155,340.782,0.62757,0.46935,0.8175,0.99434,1,0.995,0.72633,1.03557,0.60798,0.87123,0.0004754,0.0004754,0.0004754
156,342.933,0.69897,0.49083,0.79881,0.99512,1,0.995,0.71865,1.03649,0.56225,0.87037,0.0004655,0.0004655,0.0004655
157,345.042,0.69118,0.47457,0.81221,0.99512,1,0.995,0.71865,1.03649,0.56225,0.87037,0.0004556,0.0004556,0.0004556
158,347.077,0.66323,0.47469,0.82995,0.99512,1,0.995,0.71865,1.03649,0.56225,0.87037,0.0004457,0.0004457,0.0004457
159,349.139,0.75036,0.50142,0.83078,0.99512,1,0.995,0.71865,1.03649,0.56225,0.87037,0.0004358,0.0004358,0.0004358
160,351.424,0.68662,0.47888,0.80873,0.99549,1,0.995,0.73257,1.01152,0.54049,0.8623,0.0004259,0.0004259,0.0004259
161,353.632,0.68789,0.48058,0.82677,0.99549,1,0.995,0.73257,1.01152,0.54049,0.8623,0.000416,0.000416,0.000416
162,355.796,0.73683,0.50278,0.79954,0.99549,1,0.995,0.73257,1.01152,0.54049,0.8623,0.0004061,0.0004061,0.0004061
163,357.854,0.72613,0.51209,0.81137,0.99549,1,0.995,0.73257,1.01152,0.54049,0.8623,0.0003962,0.0003962,0.0003962
164,360.053,0.76217,0.51553,0.82043,0.99572,1,0.995,0.74572,1.00329,0.52859,0.85814,0.0003863,0.0003863,0.0003863
165,362.265,0.75175,0.58886,0.82646,0.99572,1,0.995,0.74572,1.00329,0.52859,0.85814,0.0003764,0.0003764,0.0003764
166,364.483,0.65637,0.50732,0.81567,0.99572,1,0.995,0.74572,1.00329,0.52859,0.85814,0.0003665,0.0003665,0.0003665
167,366.638,0.74896,0.50761,0.82887,0.99572,1,0.995,0.74572,1.00329,0.52859,0.85814,0.0003566,0.0003566,0.0003566
168,368.889,0.7159,0.55827,0.79247,0.99582,1,0.995,0.74572,1.01358,0.53165,0.86119,0.0003467,0.0003467,0.0003467
169,371.052,0.66687,0.48418,0.83562,0.99582,1,0.995,0.74572,1.01358,0.53165,0.86119,0.0003368,0.0003368,0.0003368
170,373.287,0.70806,0.49041,0.81477,0.99582,1,0.995,0.74572,1.01358,0.53165,0.86119,0.0003269,0.0003269,0.0003269
171,375.479,0.70836,0.52821,0.79386,0.99582,1,0.995,0.74572,1.01358,0.53165,0.86119,0.000317,0.000317,0.000317
172,377.679,0.67347,0.47531,0.81361,0.99589,1,0.995,0.74572,1.00693,0.52806,0.85768,0.0003071,0.0003071,0.0003071
173,379.919,0.65645,0.53335,0.80382,0.99589,1,0.995,0.74572,1.00693,0.52806,0.85768,0.0002972,0.0002972,0.0002972
174,382.268,0.71464,0.4906,0.7981,0.99589,1,0.995,0.74572,1.00693,0.52806,0.85768,0.0002873,0.0002873,0.0002873
175,384.544,0.65993,0.46919,0.81542,0.99589,1,0.995,0.74572,1.00693,0.52806,0.85768,0.0002774,0.0002774,0.0002774
176,386.881,0.7353,0.52787,0.80974,0.99587,1,0.995,0.7492,0.99682,0.53851,0.85364,0.0002675,0.0002675,0.0002675
177,389.111,0.74132,0.4903,0.81166,0.99587,1,0.995,0.7492,0.99682,0.53851,0.85364,0.0002576,0.0002576,0.0002576
178,391.282,0.63147,0.47506,0.83637,0.99587,1,0.995,0.7492,0.99682,0.53851,0.85364,0.0002477,0.0002477,0.0002477
179,393.464,0.61505,0.44628,0.80954,0.99587,1,0.995,0.7492,0.99682,0.53851,0.85364,0.0002378,0.0002378,0.0002378
180,395.665,0.79231,0.51539,0.80674,0.99582,1,0.995,0.75045,0.98044,0.54493,0.84892,0.0002279,0.0002279,0.0002279
181,397.886,0.68155,0.59722,0.78473,0.99582,1,0.995,0.75045,0.98044,0.54493,0.84892,0.000218,0.000218,0.000218
182,400.12,0.65515,0.4713,0.82947,0.99582,1,0.995,0.75045,0.98044,0.54493,0.84892,0.0002081,0.0002081,0.0002081
183,402.362,0.66496,0.4758,0.80006,0.99582,1,0.995,0.75045,0.98044,0.54493,0.84892,0.0001982,0.0001982,0.0001982
184,404.485,0.68072,0.46981,0.81016,0.99557,1,0.995,0.75093,0.96675,0.54948,0.84442,0.0001883,0.0001883,0.0001883
185,406.567,0.71977,0.5037,0.79735,0.99557,1,0.995,0.75093,0.96675,0.54948,0.84442,0.0001784,0.0001784,0.0001784
186,408.744,0.71784,0.50303,0.81967,0.99557,1,0.995,0.75093,0.96675,0.54948,0.84442,0.0001685,0.0001685,0.0001685
187,411.023,0.67886,0.48426,0.83238,0.99557,1,0.995,0.75093,0.96675,0.54948,0.84442,0.0001586,0.0001586,0.0001586
188,413.336,0.6102,0.45812,0.82277,0.99544,1,0.995,0.75826,0.96126,0.54529,0.84359,0.0001487,0.0001487,0.0001487
189,415.504,0.61143,0.47145,0.81649,0.99544,1,0.995,0.75826,0.96126,0.54529,0.84359,0.0001388,0.0001388,0.0001388
190,417.594,0.65569,0.49846,0.79532,0.99544,1,0.995,0.75826,0.96126,0.54529,0.84359,0.0001289,0.0001289,0.0001289
191,419.759,0.64662,0.54554,0.81325,0.99544,1,0.995,0.75826,0.96126,0.54529,0.84359,0.000119,0.000119,0.000119
192,422.023,0.58278,0.46822,0.80641,0.99545,1,0.995,0.75826,0.96077,0.53899,0.84458,0.0001091,0.0001091,0.0001091
193,424.258,0.68986,0.55428,0.82292,0.99545,1,0.995,0.75826,0.96077,0.53899,0.84458,9.92e-05,9.92e-05,9.92e-05
194,426.442,0.69273,0.53329,0.80023,0.99545,1,0.995,0.75826,0.96077,0.53899,0.84458,8.93e-05,8.93e-05,8.93e-05
195,428.624,0.61908,0.49325,0.80606,0.99545,1,0.995,0.75826,0.96077,0.53899,0.84458,7.94e-05,7.94e-05,7.94e-05
