epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1100.19,0.66919,0.58473,0.8399,0.94373,0.91064,0.97105,0.77671,0.72048,0.64698,0.86656,0.0018878,0.0018878,0.0018878
19,1162.27,0.69756,0.58419,0.85395,0.91299,0.92766,0.97374,0.81699,0.63034,0.59321,0.84633,0.0018812,0.0018812,0.0018812
20,1223.05,0.59328,1.97111,0.75106,0.89828,0.96596,0.95645,0.77635,0.68733,0.64282,0.8477,0.0018746,0.0018746,0.0018746
21,1284.63,0.65287,1.49311,0.76897,0.90076,0.92698,0.96587,0.81283,0.60141,0.61458,0.84571,0.001868,0.001868,0.001868
22,1345.92,0.71918,0.63509,0.85589,0.85165,0.9617,0.96368,0.79525,0.62847,0.6464,0.85188,0.0018614,0.0018614,0.0018614
23,1406.58,0.79451,0.62235,0.86872,0.88142,0.94887,0.95846,0.79943,0.58919,0.67941,0.83871,0.0018548,0.0018548,0.0018548
24,1468.13,0.70864,0.9474,0.86941,0.87757,0.95319,0.95926,0.78938,0.64204,0.62586,0.8482,0.0018482,0.0018482,0.0018482
25,1528.29,0.68845,0.55811,0.83831,0.86647,0.94894,0.96515,0.75688,0.79185,0.72803,0.87938,0.0018416,0.0018416,0.0018416
26,1588.1,0.75498,0.60722,0.85378,0.88674,0.93281,0.95581,0.76056,0.68148,0.6553,0.8528,0.001835,0.001835,0.001835
27,1647.79,0.69523,0.57964,0.84834,0.90541,0.91489,0.95682,0.76027,0.67576,0.64687,0.85386,0.0018284,0.0018284,0.0018284
28,1709.75,0.67947,0.5723,0.84053,0.93255,0.91915,0.97018,0.81795,0.59006,0.56044,0.83433,0.0018218,0.0018218,0.0018218
29,1770.86,0.66927,0.54365,0.82386,0.91743,0.9234,0.9704,0.80799,0.60652,0.60282,0.83856,0.0018152,0.0018152,0.0018152
30,1839.33,0.63774,0.52098,0.83073,0.89804,0.94043,0.97108,0.82499,0.56157,0.53275,0.8324,0.0018086,0.0018086,0.0018086
31,1901.95,0.628,0.51983,0.83727,0.92009,0.93099,0.97548,0.80316,0.61007,0.55022,0.83809,0.001802,0.001802,0.001802
32,1962.91,0.675,0.56105,0.84171,0.89528,0.94588,0.9749,0.81889,0.60788,0.55585,0.83605,0.0017954,0.0017954,0.0017954
33,2023.13,0.67594,0.52288,0.84007,0.91363,0.93617,0.97044,0.81715,0.60033,0.53613,0.83889,0.0017888,0.0017888,0.0017888
34,2083.98,0.74616,0.54648,0.85603,0.92624,0.91915,0.97202,0.82783,0.56982,0.51874,0.83591,0.0017822,0.0017822,0.0017822
35,2145.89,0.62704,0.48541,0.83367,0.86941,0.94894,0.96167,0.8037,0.57242,0.56898,0.83233,0.0017756,0.0017756,0.0017756
36,2207.03,0.65244,0.48813,0.83097,0.83832,0.97872,0.96683,0.80376,0.62299,0.56465,0.84209,0.001769,0.001769,0.001769
37,2266.72,0.62761,0.5033,0.82735,0.91053,0.95275,0.97335,0.83095,0.5869,0.50484,0.83768,0.0017624,0.0017624,0.0017624
38,2329.16,0.66383,0.49626,0.83111,0.90176,0.95319,0.96977,0.81909,0.59636,0.51749,0.83727,0.0017558,0.0017558,0.0017558
39,2390.02,0.65433,0.52653,0.83496,0.91061,0.94468,0.9677,0.83257,0.54682,0.49617,0.83016,0.0017492,0.0017492,0.0017492
40,2452.9,0.62232,0.47684,0.83905,0.94788,0.90638,0.97226,0.82605,0.57229,0.48651,0.834,0.0017426,0.0017426,0.0017426
41,2513.68,0.62695,0.46259,0.81932,0.88818,0.97872,0.9713,0.81603,0.57588,0.48179,0.83497,0.001736,0.001736,0.001736
42,2574.63,0.62079,0.45567,0.83031,0.94034,0.939,0.97702,0.83763,0.55435,0.46763,0.82902,0.0017294,0.0017294,0.0017294
43,2635.54,0.60079,0.47852,0.83018,0.91613,0.9617,0.97949,0.84317,0.55162,0.45335,0.8288,0.0017228,0.0017228,0.0017228
44,2698.06,0.60538,0.4519,0.83149,0.92909,0.94787,0.97524,0.83216,0.56907,0.47502,0.83324,0.0017162,0.0017162,0.0017162
45,2758.34,0.64093,0.48012,0.83509,0.92173,0.93617,0.97594,0.83702,0.57348,0.47264,0.83847,0.0017096,0.0017096,0.0017096
46,2819.79,0.62565,0.46058,0.82831,0.90792,0.96503,0.97817,0.83794,0.54493,0.46985,0.827,0.001703,0.001703,0.001703
47,2881.11,0.59174,0.45733,0.82121,0.94088,0.94468,0.98167,0.84676,0.54287,0.45389,0.82888,0.0016964,0.0016964,0.0016964
48,2945.15,0.63944,0.44828,0.82806,0.91222,0.97021,0.97714,0.81651,0.61679,0.4844,0.84884,0.0016898,0.0016898,0.0016898
49,3009.08,0.65539,0.47589,0.85137,0.90296,0.95035,0.97052,0.81867,0.5871,0.52842,0.83533,0.0016832,0.0016832,0.0016832
50,3071.47,0.63423,0.44422,0.82937,0.90369,0.95823,0.96917,0.7813,0.71946,0.52112,0.87052,0.0016766,0.0016766,0.0016766
51,3131.5,0.61653,0.44661,0.83205,0.89904,0.98527,0.97988,0.81729,0.62568,0.48705,0.84232,0.00167,0.00167,0.00167
52,3191.73,0.63306,0.47026,0.83345,0.91412,0.94043,0.97289,0.80687,0.61507,0.49605,0.84723,0.0016634,0.0016634,0.0016634
53,3253,0.61408,0.43941,0.82086,0.93819,0.94468,0.98014,0.82789,0.55999,0.45005,0.82941,0.0016568,0.0016568,0.0016568
54,3315.52,0.59594,0.41829,0.81868,0.92636,0.95745,0.97623,0.83481,0.54153,0.43776,0.82942,0.0016502,0.0016502,0.0016502
55,3376.37,0.63996,0.44653,0.82383,0.92382,0.95319,0.97674,0.84499,0.53382,0.44204,0.82696,0.0016436,0.0016436,0.0016436
56,3437.9,0.58447,0.42203,0.82286,0.94425,0.94043,0.9818,0.8412,0.53609,0.4361,0.82701,0.001637,0.001637,0.001637
57,3498.17,0.57815,0.41612,0.83375,0.93863,0.91489,0.9751,0.82627,0.58221,0.50437,0.83414,0.0016304,0.0016304,0.0016304
58,3559.07,0.62107,0.42357,0.83074,0.94671,0.93617,0.97906,0.83051,0.54608,0.45427,0.82897,0.0016238,0.0016238,0.0016238
59,3617.76,0.58706,0.43388,0.83089,0.89292,0.95805,0.97861,0.84458,0.54757,0.44425,0.82862,0.0016172,0.0016172,0.0016172
60,3679.47,0.62274,0.43188,0.84208,0.90989,0.9617,0.97453,0.82753,0.55388,0.441,0.83192,0.0016106,0.0016106,0.0016106
61,3737.26,0.57977,0.43765,0.82222,0.86905,0.98843,0.97186,0.82887,0.56129,0.46157,0.82939,0.001604,0.001604,0.001604
62,3798.59,0.60429,0.43315,0.82896,0.91695,0.97021,0.97802,0.84449,0.52374,0.41809,0.82188,0.0015974,0.0015974,0.0015974
63,3860.05,0.5746,0.42679,0.81224,0.95091,0.9234,0.9744,0.8289,0.55087,0.49967,0.82263,0.0015908,0.0015908,0.0015908
64,3921.53,0.61406,0.41895,0.82416,0.90869,0.97399,0.97867,0.8393,0.55567,0.45686,0.82652,0.0015842,0.0015842,0.0015842
65,3981.73,0.623,0.4329,0.83496,0.90099,0.96596,0.97693,0.83841,0.55518,0.43358,0.82903,0.0015776,0.0015776,0.0015776
66,4044.33,0.58058,0.40053,0.81298,0.89267,0.97021,0.97277,0.82583,0.57221,0.43759,0.83609,0.001571,0.001571,0.001571
67,4105.61,0.59329,0.41655,0.82221,0.92694,0.94894,0.97628,0.81341,0.62781,0.46117,0.8415,0.0015644,0.0015644,0.0015644
68,4165.81,0.62909,0.43098,0.82582,0.90943,0.97021,0.97804,0.83752,0.58024,0.45209,0.83827,0.0015578,0.0015578,0.0015578
69,4227.07,0.6002,0.4466,0.82011,0.90753,0.9617,0.97076,0.82745,0.55432,0.44908,0.82764,0.0015512,0.0015512,0.0015512
70,4287.66,0.59105,0.411,0.82657,0.92539,0.94894,0.97,0.83559,0.53599,0.43906,0.82567,0.0015446,0.0015446,0.0015446
71,4348.76,0.64495,0.6242,0.85923,0.93562,0.96596,0.97332,0.83029,0.53625,0.44802,0.82188,0.001538,0.001538,0.001538
72,4404.86,0.59404,0.41791,0.8361,0.91153,0.96459,0.97978,0.84092,0.53918,0.44499,0.82579,0.0015314,0.0015314,0.0015314
73,4465.33,0.62042,0.429,0.8359,0.91701,0.94034,0.96775,0.82105,0.57184,0.51433,0.83556,0.0015248,0.0015248,0.0015248
74,4526.14,0.5764,0.40234,0.82914,0.90576,0.98159,0.97522,0.83517,0.54704,0.43263,0.8274,0.0015182,0.0015182,0.0015182
75,4587.41,0.57176,0.41008,0.83176,0.89419,0.97096,0.97579,0.8385,0.53129,0.44887,0.82384,0.0015116,0.0015116,0.0015116
76,4651.02,0.56061,0.39934,0.82687,0.93962,0.95319,0.98016,0.84232,0.51416,0.42063,0.82005,0.001505,0.001505,0.001505
77,4713.34,0.62638,0.44194,0.83913,0.91556,0.97447,0.98406,0.8404,0.55376,0.42454,0.8273,0.0014984,0.0014984,0.0014984
78,4772.05,0.58045,0.39477,0.82165,0.92294,0.9617,0.98054,0.83307,0.54628,0.4413,0.82822,0.0014918,0.0014918,0.0014918
79,4831.34,0.59564,0.41045,0.82273,0.92381,0.92766,0.97334,0.83447,0.52426,0.47558,0.82502,0.0014852,0.0014852,0.0014852
80,4892.33,0.56641,0.38465,0.8272,0.92602,0.95874,0.97346,0.8382,0.55363,0.40474,0.83047,0.0014786,0.0014786,0.0014786
81,4952.76,0.55801,0.38242,0.8243,0.91155,0.98298,0.9746,0.84318,0.53722,0.41462,0.82866,0.001472,0.001472,0.001472
82,5011.7,0.61293,0.39737,0.83623,0.91123,0.97447,0.97236,0.8284,0.52831,0.4201,0.82687,0.0014654,0.0014654,0.0014654
83,5075.27,0.56581,0.38973,0.83045,0.91549,0.968,0.97059,0.83311,0.53662,0.41022,0.83163,0.0014588,0.0014588,0.0014588
84,5136.34,0.54669,0.38093,0.81994,0.9029,0.9617,0.965,0.8295,0.5418,0.45404,0.82728,0.0014522,0.0014522,0.0014522
85,5194.96,0.55036,0.3901,0.82384,0.91049,0.95222,0.96379,0.82326,0.56976,0.50999,0.83458,0.0014456,0.0014456,0.0014456
86,5252.35,0.5452,0.40019,0.81341,0.89987,0.97447,0.9721,0.81824,0.54742,0.45593,0.83223,0.001439,0.001439,0.001439
87,5309.81,0.56049,0.39618,0.81336,0.90247,0.945,0.95987,0.81052,0.54538,0.48641,0.83282,0.0014324,0.0014324,0.0014324
88,5370.75,0.5292,0.36477,0.81198,0.9305,0.92766,0.95984,0.81709,0.55837,0.46719,0.83217,0.0014258,0.0014258,0.0014258
89,5428.55,0.53573,0.37636,0.81909,0.89353,0.92848,0.96292,0.82812,0.5339,0.48175,0.82598,0.0014192,0.0014192,0.0014192
90,5484.5,0.56127,0.3852,0.81563,0.90352,0.95638,0.97443,0.83337,0.5547,0.44508,0.8301,0.0014126,0.0014126,0.0014126
91,5544.34,0.57903,0.38778,0.82203,0.90143,0.97285,0.96929,0.82728,0.56399,0.41705,0.83277,0.001406,0.001406,0.001406
92,5604.53,0.55832,0.37341,0.81422,0.92846,0.93891,0.97204,0.83235,0.54381,0.46497,0.82981,0.0013994,0.0013994,0.0013994
93,5665.18,0.54826,0.36947,0.81603,0.91089,0.92766,0.96193,0.82804,0.54215,0.49828,0.83102,0.0013928,0.0013928,0.0013928
94,5723.81,0.54356,0.36881,0.81141,0.91747,0.94894,0.97827,0.84015,0.53323,0.4342,0.82997,0.0013862,0.0013862,0.0013862
95,5782.91,0.53457,0.35771,0.81223,0.92265,0.94043,0.97579,0.83523,0.54106,0.45264,0.82722,0.0013796,0.0013796,0.0013796
96,5842.56,0.49562,0.51781,0.73518,0.93801,0.95745,0.97176,0.83309,0.53614,0.4192,0.83148,0.001373,0.001373,0.001373
97,5902.69,0.57414,0.39492,0.81449,0.93239,0.93902,0.96298,0.82977,0.52691,0.41906,0.82426,0.0013664,0.0013664,0.0013664
98,5963.27,0.57304,0.40496,0.83098,0.92627,0.97872,0.98123,0.83991,0.54941,0.42533,0.82867,0.0013598,0.0013598,0.0013598
99,6022.08,0.66911,0.3985,0.87601,0.92614,0.97021,0.98139,0.84579,0.53054,0.40798,0.8257,0.0013532,0.0013532,0.0013532
100,6083.41,0.53319,0.3571,0.81488,0.87612,0.96596,0.96826,0.82232,0.55023,0.47964,0.82854,0.0013466,0.0013466,0.0013466
101,6143.85,0.5284,0.35991,0.81794,0.92377,0.95319,0.97372,0.82873,0.50882,0.40635,0.82077,0.00134,0.00134,0.00134
102,6204.42,0.53823,0.35444,0.82497,0.92951,0.95396,0.9792,0.84622,0.49793,0.41734,0.81892,0.0013334,0.0013334,0.0013334
103,6261.86,0.53961,0.35945,0.81857,0.9087,0.95319,0.97608,0.84109,0.51326,0.44859,0.82527,0.0013268,0.0013268,0.0013268
104,6322.05,0.50639,0.35092,0.81658,0.91707,0.94108,0.97353,0.82999,0.54129,0.46829,0.82587,0.0013202,0.0013202,0.0013202
105,6382.32,0.53866,0.35702,0.81128,0.93735,0.94468,0.97639,0.84152,0.51666,0.41498,0.82391,0.0013136,0.0013136,0.0013136
106,6443.17,0.54562,0.36204,0.82294,0.90878,0.98298,0.96881,0.83177,0.52839,0.4418,0.8284,0.001307,0.001307,0.001307
107,6501.2,0.52457,0.38744,0.82735,0.90742,0.95934,0.96916,0.82777,0.55453,0.5049,0.83481,0.0013004,0.0013004,0.0013004
108,6563.57,0.54678,0.36184,0.81815,0.91165,0.94894,0.96876,0.82767,0.53542,0.43423,0.82819,0.0012938,0.0012938,0.0012938
109,6622.51,0.55882,0.3684,0.82232,0.89105,0.97451,0.9678,0.83247,0.53288,0.42508,0.8242,0.0012872,0.0012872,0.0012872
110,6683.62,0.52403,0.35393,0.80537,0.9414,0.95709,0.97567,0.83185,0.58583,0.41444,0.83588,0.0012806,0.0012806,0.0012806
111,6742.54,0.49045,1.12782,0.73564,0.92319,0.97175,0.97349,0.84825,0.53974,0.38214,0.82326,0.001274,0.001274,0.001274
112,6802.13,0.55246,0.36735,0.82308,0.92885,0.95319,0.98181,0.8387,0.55422,0.41643,0.83142,0.0012674,0.0012674,0.0012674
113,6861.62,0.55071,0.38826,0.81309,0.91586,0.97267,0.97628,0.8342,0.5164,0.41365,0.82415,0.0012608,0.0012608,0.0012608
114,6921.66,0.53202,0.36248,0.81237,0.93322,0.96596,0.98084,0.85093,0.52695,0.38858,0.82626,0.0012542,0.0012542,0.0012542
115,6982.08,0.55761,0.37317,0.82159,0.92706,0.97349,0.98145,0.8583,0.51202,0.39005,0.82267,0.0012476,0.0012476,0.0012476
116,7042.72,0.52189,0.34787,0.81449,0.91219,0.96596,0.97646,0.85189,0.53517,0.41005,0.82676,0.001241,0.001241,0.001241
117,7102.5,0.52472,0.3414,0.80588,0.93656,0.94229,0.97458,0.85202,0.51321,0.42686,0.82174,0.0012344,0.0012344,0.0012344
118,7160.19,0.51692,0.34275,0.81339,0.93148,0.95745,0.97309,0.849,0.51607,0.39762,0.82281,0.0012278,0.0012278,0.0012278
119,7220.43,0.52776,0.33974,0.81606,0.92681,0.96996,0.97341,0.85432,0.49561,0.38473,0.81881,0.0012212,0.0012212,0.0012212
120,7279.72,0.5258,0.3342,0.81017,0.94951,0.96023,0.9769,0.85026,0.5119,0.3962,0.823,0.0012146,0.0012146,0.0012146
121,7338.24,0.47347,0.36936,0.72608,0.92158,0.97021,0.97391,0.85507,0.50555,0.41706,0.82375,0.001208,0.001208,0.001208
122,7395.83,0.53388,0.35571,0.82101,0.92202,0.97447,0.96932,0.84828,0.52648,0.39394,0.82117,0.0012014,0.0012014,0.0012014
123,7456.98,0.55005,0.35263,0.80313,0.94171,0.96239,0.97373,0.85823,0.50437,0.38157,0.82156,0.0011948,0.0011948,0.0011948
124,7517.38,0.51597,0.3527,0.80227,0.91254,0.97676,0.96808,0.85343,0.50944,0.39099,0.82399,0.0011882,0.0011882,0.0011882
125,7575.69,0.52114,0.35767,0.8176,0.91736,0.96596,0.96681,0.84805,0.49958,0.40115,0.81681,0.0011816,0.0011816,0.0011816
126,7633.32,0.5264,0.35303,0.8115,0.92261,0.96386,0.97656,0.84972,0.51199,0.39197,0.82352,0.001175,0.001175,0.001175
127,7693.84,0.51841,0.36077,0.81287,0.90115,0.97447,0.97099,0.83783,0.53428,0.42122,0.82479,0.0011684,0.0011684,0.0011684
128,7754.99,0.57265,0.38094,0.81754,0.9379,0.95745,0.96913,0.8436,0.52087,0.3866,0.82312,0.0011618,0.0011618,0.0011618
129,7813.98,0.50771,0.33959,0.80444,0.94134,0.95601,0.96886,0.84785,0.51113,0.39233,0.82236,0.0011552,0.0011552,0.0011552
130,7874.53,0.52788,0.34578,0.81763,0.91344,0.97447,0.97514,0.84896,0.49897,0.39965,0.81817,0.0011486,0.0011486,0.0011486
131,7933.7,0.55193,0.35693,0.82057,0.92562,0.95317,0.97323,0.84197,0.51735,0.49609,0.82157,0.001142,0.001142,0.001142
132,7993.87,0.50368,0.34589,0.811,0.90973,0.98639,0.97763,0.84015,0.54093,0.40987,0.82906,0.0011354,0.0011354,0.0011354
133,8053.74,0.51896,0.34738,0.80632,0.93252,0.97021,0.97983,0.85791,0.49247,0.40734,0.82049,0.0011288,0.0011288,0.0011288
134,8111.45,0.49992,0.33654,0.81148,0.93552,0.97447,0.97986,0.86487,0.49426,0.37006,0.81802,0.0011222,0.0011222,0.0011222
135,8170.99,0.50347,0.33923,0.80406,0.90973,0.98633,0.97296,0.85242,0.50855,0.37634,0.82079,0.0011156,0.0011156,0.0011156
136,8231.19,0.53389,0.35364,0.82658,0.92416,0.98524,0.97482,0.86276,0.48707,0.3732,0.81521,0.001109,0.001109,0.001109
137,8291.69,0.54594,0.34751,0.82401,0.95005,0.97134,0.97636,0.8607,0.4959,0.3647,0.81623,0.0011024,0.0011024,0.0011024
138,8352.33,0.47654,0.31544,0.80669,0.94933,0.96596,0.97579,0.86368,0.48082,0.35801,0.81595,0.0010958,0.0010958,0.0010958
139,8411.3,0.4887,0.31016,0.79834,0.92726,0.97021,0.96886,0.84789,0.52714,0.3916,0.82454,0.0010892,0.0010892,0.0010892
140,8470.14,0.56639,0.32798,0.83205,0.94531,0.95622,0.97112,0.84615,0.50607,0.3795,0.82039,0.0010826,0.0010826,0.0010826
141,8531.87,0.53537,0.32664,0.81559,0.94988,0.9617,0.97368,0.85666,0.50233,0.37296,0.81942,0.001076,0.001076,0.001076
142,8591.38,0.54222,0.40184,0.83061,0.9344,0.96972,0.97203,0.8559,0.49475,0.37439,0.81727,0.0010694,0.0010694,0.0010694
143,8651.63,0.46128,0.32922,0.7294,0.94952,0.96052,0.97491,0.84963,0.51975,0.38338,0.82274,0.0010628,0.0010628,0.0010628
144,8711.41,0.48577,0.30826,0.80169,0.95257,0.94043,0.97188,0.8572,0.49895,0.39453,0.81944,0.0010562,0.0010562,0.0010562
145,8772.23,0.53213,0.31699,0.83011,0.93741,0.95599,0.9744,0.85853,0.50908,0.39605,0.8221,0.0010496,0.0010496,0.0010496
146,8831.86,0.50145,0.31996,0.80944,0.93488,0.97872,0.97691,0.85864,0.51018,0.38615,0.82325,0.001043,0.001043,0.001043
147,8893.43,0.50131,0.32314,0.81133,0.95027,0.9617,0.97498,0.86001,0.49864,0.37363,0.82024,0.0010364,0.0010364,0.0010364
148,8953.38,0.488,0.30446,0.80442,0.9443,0.95745,0.97429,0.8474,0.52684,0.40702,0.82753,0.0010298,0.0010298,0.0010298
149,9012.73,0.47282,0.30941,0.79918,0.93012,0.96596,0.97516,0.86062,0.49959,0.40008,0.8227,0.0010232,0.0010232,0.0010232
150,9073.02,0.5261,0.32445,0.79881,0.95156,0.95745,0.97608,0.85789,0.51266,0.38265,0.82174,0.0010166,0.0010166,0.0010166
151,9131,0.48725,0.30357,0.80378,0.94396,0.97021,0.97433,0.86774,0.47386,0.36764,0.81764,0.00101,0.00101,0.00101
152,9191.89,0.44174,0.29926,0.72549,0.91902,0.97021,0.97087,0.84642,0.50221,0.39612,0.82085,0.0010034,0.0010034,0.0010034
153,9252.24,0.47968,0.30056,0.79759,0.93085,0.95745,0.97026,0.85322,0.49357,0.40065,0.81975,0.0009968,0.0009968,0.0009968
154,9312.91,0.45386,0.30029,0.80198,0.93723,0.96596,0.96932,0.85082,0.48931,0.37387,0.82002,0.0009902,0.0009902,0.0009902
155,9373.35,0.4899,0.31241,0.81259,0.93782,0.96596,0.97401,0.85551,0.48227,0.37768,0.81761,0.0009836,0.0009836,0.0009836
156,9433.54,0.46463,0.30477,0.80228,0.92796,0.95745,0.9716,0.85005,0.512,0.40422,0.82163,0.000977,0.000977,0.000977
157,9489.39,0.52317,0.37624,0.82146,0.93104,0.96596,0.96606,0.85416,0.49256,0.4044,0.81768,0.0009704,0.0009704,0.0009704
158,9548.9,0.47396,0.30345,0.79996,0.93727,0.9617,0.96992,0.85644,0.48681,0.37988,0.81675,0.0009638,0.0009638,0.0009638
159,9603.39,0.53229,0.32157,0.82365,0.91216,0.9722,0.97193,0.8535,0.50192,0.4038,0.82001,0.0009572,0.0009572,0.0009572
160,9662.14,0.48041,0.34095,0.81164,0.92136,0.97021,0.97207,0.85328,0.49667,0.40763,0.81848,0.0009506,0.0009506,0.0009506
161,9716.37,0.45621,0.29955,0.79346,0.9416,0.96061,0.97462,0.85656,0.4888,0.37789,0.8179,0.000944,0.000944,0.000944
162,9773.87,0.49567,0.30565,0.81969,0.93078,0.97271,0.9664,0.85477,0.48084,0.3665,0.81708,0.0009374,0.0009374,0.0009374
163,9832.81,0.49161,0.30725,0.81124,0.91683,0.98504,0.96873,0.86067,0.47729,0.36678,0.81714,0.0009308,0.0009308,0.0009308
164,9893.51,0.47465,0.30995,0.80987,0.92561,0.95319,0.96788,0.85705,0.50475,0.48276,0.82241,0.0009242,0.0009242,0.0009242
165,9954.43,0.47446,0.3141,0.81091,0.94445,0.94047,0.97072,0.85506,0.4997,0.42023,0.82101,0.0009176,0.0009176,0.0009176
166,10014.9,0.49514,0.30799,0.8124,0.93306,0.94896,0.96894,0.85694,0.51076,0.38747,0.82235,0.000911,0.000911,0.000911
167,10074.7,0.50955,0.31093,0.81178,0.94476,0.94603,0.97463,0.86181,0.51602,0.37578,0.82255,0.0009044,0.0009044,0.0009044
168,10136.5,0.45704,0.29056,0.80368,0.94737,0.94894,0.97569,0.86343,0.49803,0.36007,0.81901,0.0008978,0.0008978,0.0008978
169,10197.9,0.48804,0.30057,0.81162,0.93016,0.96347,0.97604,0.85966,0.49852,0.37803,0.81807,0.0008912,0.0008912,0.0008912
170,10257.1,0.47763,0.29913,0.79918,0.93984,0.93074,0.96361,0.85075,0.49447,0.45341,0.82057,0.0008846,0.0008846,0.0008846
171,10315.7,0.50167,0.30996,0.81062,0.95257,0.94001,0.97276,0.85535,0.49655,0.42494,0.82122,0.000878,0.000878,0.000878
172,10373.3,0.51384,0.30714,0.84259,0.93466,0.9739,0.97796,0.86755,0.498,0.39041,0.82262,0.0008714,0.0008714,0.0008714
173,10435.5,0.51578,0.34008,0.81569,0.9279,0.98578,0.97739,0.86642,0.48449,0.37233,0.81752,0.0008648,0.0008648,0.0008648
174,10495.3,0.46303,0.29222,0.80361,0.92444,0.97447,0.97566,0.86718,0.48272,0.36936,0.81923,0.0008582,0.0008582,0.0008582
175,10556,0.4867,0.30131,0.79981,0.93397,0.97021,0.97196,0.86271,0.48479,0.38483,0.81999,0.0008516,0.0008516,0.0008516
176,10614.9,0.46383,0.2993,0.81095,0.94638,0.95319,0.97248,0.85965,0.48121,0.3803,0.81987,0.000845,0.000845,0.000845
177,10675.4,0.47997,0.29604,0.80238,0.92307,0.97872,0.97092,0.85888,0.48688,0.37455,0.82268,0.0008384,0.0008384,0.0008384
178,10735.7,0.49848,0.29757,0.80429,0.94091,0.9617,0.97136,0.85411,0.4744,0.35668,0.81849,0.0008318,0.0008318,0.0008318
179,10794.7,0.4657,0.2891,0.81577,0.93459,0.97277,0.97085,0.85841,0.48373,0.37309,0.81832,0.0008252,0.0008252,0.0008252
180,10854.7,0.46136,0.29257,0.79791,0.94335,0.97021,0.97093,0.86181,0.48984,0.37276,0.81986,0.0008186,0.0008186,0.0008186
181,10911.6,0.46623,0.28181,0.82406,0.94164,0.96124,0.96953,0.85786,0.49447,0.37146,0.82095,0.000812,0.000812,0.000812
182,10967.1,0.45895,0.285,0.80154,0.93776,0.96179,0.96845,0.86045,0.48906,0.36802,0.82018,0.0008054,0.0008054,0.0008054
183,11027.6,0.46391,0.28735,0.80893,0.93817,0.9617,0.97118,0.8635,0.47327,0.35665,0.81817,0.0007988,0.0007988,0.0007988
184,11089.8,0.46563,0.28993,0.8086,0.93719,0.97872,0.97642,0.86067,0.50848,0.40315,0.8212,0.0007922,0.0007922,0.0007922
185,11151.2,0.45199,0.28536,0.7981,0.93466,0.97447,0.97627,0.86174,0.49228,0.39752,0.82141,0.0007856,0.0007856,0.0007856
