epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,743.74,0.79202,0.71151,0.85782,0.79672,0.91277,0.90258,0.76932,0.69059,0.99333,0.81955,0.0016931,0.0016931,0.0016931
33,766.544,0.72037,0.67216,0.83622,0.79494,0.84966,0.87942,0.74503,0.64532,1.14044,0.81754,0.0016832,0.0016832,0.0016832
34,789.509,0.72963,0.64816,0.83316,0.80049,0.83562,0.88572,0.73263,0.67603,1.19205,0.823,0.0016733,0.0016733,0.0016733
35,812.602,0.74409,0.66092,0.82683,0.79837,0.86791,0.91528,0.76626,0.67193,1.04198,0.82182,0.0016634,0.0016634,0.0016634
36,835.84,0.7176,0.6445,0.83373,0.80154,0.90411,0.93677,0.78753,0.66611,0.85773,0.82245,0.0016535,0.0016535,0.0016535
37,858.878,0.72638,0.62352,0.84076,0.85294,0.874,0.94464,0.80748,0.66888,0.74373,0.82075,0.0016436,0.0016436,0.0016436
38,881.837,0.67962,0.62294,0.83671,0.87287,0.86301,0.95268,0.7951,0.68985,0.72686,0.82592,0.0016337,0.0016337,0.0016337
39,904.556,0.70423,0.61823,0.85123,0.88223,0.84932,0.95008,0.81028,0.62818,0.74156,0.81354,0.0016238,0.0016238,0.0016238
40,928.094,0.70561,0.61714,0.84366,0.87306,0.84932,0.9396,0.79632,0.70866,0.79033,0.82424,0.0016139,0.0016139,0.0016139
41,951.443,0.69565,0.63042,0.83265,0.8221,0.90411,0.94316,0.80411,0.65529,0.74825,0.8198,0.001604,0.001604,0.001604
42,974.592,0.64949,0.5861,0.82112,0.83971,0.90411,0.94451,0.79749,0.63948,0.75686,0.82452,0.0015941,0.0015941,0.0015941
43,997.788,0.70446,0.60794,0.84029,0.83455,0.89041,0.93648,0.7918,0.66765,0.79768,0.82965,0.0015842,0.0015842,0.0015842
44,1020.94,0.70775,0.57479,0.84146,0.84401,0.87671,0.93948,0.79814,0.61532,0.79463,0.81981,0.0015743,0.0015743,0.0015743
45,1044.18,0.67709,0.59772,0.83749,0.89418,0.83562,0.9449,0.80574,0.62627,0.73575,0.82068,0.0015644,0.0015644,0.0015644
46,1067.34,0.67878,0.56272,0.82654,0.88107,0.83562,0.9432,0.8089,0.59806,0.7351,0.81049,0.0015545,0.0015545,0.0015545
47,1089.92,0.63006,0.57941,0.82976,0.83736,0.87671,0.94547,0.82018,0.57588,0.69282,0.8054,0.0015446,0.0015446,0.0015446
48,1112.8,0.63392,0.56794,0.8372,0.80834,0.92441,0.94404,0.82182,0.59494,0.68417,0.80825,0.0015347,0.0015347,0.0015347
49,1135.88,0.67565,0.55661,0.82636,0.78553,0.95331,0.93751,0.79899,0.61491,0.72773,0.81344,0.0015248,0.0015248,0.0015248
50,1159.17,0.6565,0.55664,0.82908,0.80871,0.94521,0.93661,0.78912,0.62089,0.787,0.81747,0.0015149,0.0015149,0.0015149
51,1182.33,0.65872,0.55932,0.82526,0.8145,0.90227,0.94056,0.81954,0.58037,0.76604,0.81092,0.001505,0.001505,0.001505
52,1205.8,0.67352,0.55874,0.84371,0.84368,0.88723,0.93828,0.81574,0.58938,0.76365,0.81259,0.0014951,0.0014951,0.0014951
53,1228.63,0.61558,0.54923,0.82593,0.83646,0.91781,0.95191,0.78815,0.68898,0.71363,0.83951,0.0014852,0.0014852,0.0014852
54,1251.4,0.68476,0.54405,0.82936,0.901,0.84932,0.95666,0.80328,0.64596,0.64981,0.82419,0.0014753,0.0014753,0.0014753
55,1274.59,0.65823,0.54102,0.82934,0.93108,0.84932,0.94699,0.82653,0.60324,0.62774,0.8091,0.0014654,0.0014654,0.0014654
56,1298.09,0.67491,0.52102,0.82823,0.89914,0.85492,0.9553,0.82392,0.59312,0.6278,0.80687,0.0014555,0.0014555,0.0014555
57,1322.26,0.65461,0.54135,0.82474,0.85907,0.90411,0.95828,0.81621,0.64907,0.66107,0.81781,0.0014456,0.0014456,0.0014456
58,1344.68,0.72178,0.60901,0.84755,0.92572,0.8537,0.95833,0.8092,0.64667,0.65852,0.81726,0.0014357,0.0014357,0.0014357
59,1367.47,0.6739,0.52661,0.82769,0.85373,0.87671,0.94879,0.81668,0.61726,0.66659,0.81231,0.0014258,0.0014258,0.0014258
60,1390.19,0.63529,0.5205,0.81947,0.85991,0.87671,0.94832,0.81635,0.6232,0.67102,0.81394,0.0014159,0.0014159,0.0014159
61,1413.74,0.67891,0.53664,0.82717,0.87332,0.89041,0.95384,0.81348,0.62482,0.65823,0.81619,0.001406,0.001406,0.001406
62,1437.3,0.64353,0.51229,0.83333,0.87816,0.8886,0.95461,0.7949,0.65347,0.63941,0.82298,0.0013961,0.0013961,0.0013961
63,1460.63,0.61936,0.48957,0.82814,0.83528,0.90305,0.95436,0.81816,0.61067,0.64095,0.80906,0.0013862,0.0013862,0.0013862
64,1483.91,0.64587,0.51351,0.81813,0.82876,0.90411,0.95389,0.82241,0.62586,0.6633,0.80984,0.0013763,0.0013763,0.0013763
65,1507.37,0.62173,0.49805,0.82835,0.82542,0.91781,0.95213,0.82625,0.60121,0.66451,0.8102,0.0013664,0.0013664,0.0013664
66,1530.67,0.62264,0.4857,0.81726,0.81714,0.91781,0.95237,0.82355,0.58818,0.65912,0.80759,0.0013565,0.0013565,0.0013565
67,1553.55,0.6028,0.49095,0.82188,0.82816,0.89041,0.94496,0.81465,0.62351,0.66402,0.80791,0.0013466,0.0013466,0.0013466
68,1575.86,0.62611,0.5383,0.83086,0.84248,0.87919,0.92935,0.78954,0.64151,0.68114,0.80921,0.0013367,0.0013367,0.0013367
69,1598.96,0.67646,0.51471,0.83204,0.8374,0.91713,0.93555,0.78594,0.66149,0.70153,0.81817,0.0013268,0.0013268,0.0013268
70,1621.86,0.62467,0.5139,0.83104,0.80757,0.93151,0.94837,0.80426,0.6337,0.67575,0.81556,0.0013169,0.0013169,0.0013169
71,1644.16,0.63744,0.50407,0.83638,0.83502,0.89041,0.95573,0.81266,0.60242,0.63936,0.80699,0.001307,0.001307,0.001307
72,1667.19,0.6097,0.5011,0.81768,0.83669,0.90411,0.94925,0.81374,0.60823,0.6388,0.80726,0.0012971,0.0012971,0.0012971
73,1691.62,0.62264,0.50457,0.83136,0.8844,0.90411,0.93514,0.77793,0.63831,0.63339,0.81397,0.0012872,0.0012872,0.0012872
74,1716.22,0.60659,0.49213,0.83094,0.88369,0.87671,0.94227,0.80188,0.59382,0.65092,0.8069,0.0012773,0.0012773,0.0012773
75,1740.25,0.64657,0.49785,0.82001,0.8485,0.87671,0.93806,0.80505,0.59027,0.67048,0.80606,0.0012674,0.0012674,0.0012674
76,1762.13,0.58501,0.49764,0.80539,0.93489,0.78688,0.93408,0.79598,0.63292,0.68505,0.8101,0.0012575,0.0012575,0.0012575
77,1784.36,0.64928,0.49599,0.81677,0.87543,0.86646,0.94748,0.80866,0.63183,0.6713,0.8109,0.0012476,0.0012476,0.0012476
78,1806.67,0.63104,0.47056,0.82405,0.84561,0.90038,0.95504,0.82739,0.60058,0.63028,0.80536,0.0012377,0.0012377,0.0012377
79,1829.84,0.65205,0.47541,0.81572,0.83881,0.92674,0.9447,0.80503,0.62349,0.6326,0.81122,0.0012278,0.0012278,0.0012278
80,1853.29,0.65154,0.47976,0.82854,0.82388,0.93151,0.94942,0.82078,0.59682,0.64457,0.80665,0.0012179,0.0012179,0.0012179
81,1876.52,0.62865,0.47475,0.81626,0.91604,0.83562,0.95267,0.80638,0.62587,0.64529,0.81583,0.001208,0.001208,0.001208
82,1899.66,0.62056,0.45217,0.81775,0.90285,0.83562,0.94789,0.81069,0.62127,0.6246,0.81538,0.0011981,0.0011981,0.0011981
83,1922.94,0.62374,0.47328,0.82184,0.81419,0.94521,0.94782,0.81789,0.60308,0.61592,0.80753,0.0011882,0.0011882,0.0011882
84,1946.06,0.57497,0.44823,0.81701,0.80063,0.94521,0.9391,0.81254,0.5777,0.61904,0.80161,0.0011783,0.0011783,0.0011783
85,1969.43,0.5782,0.4435,0.82199,0.81129,0.91781,0.94168,0.79993,0.58732,0.64683,0.8062,0.0011684,0.0011684,0.0011684
86,1992.38,0.6332,0.46039,0.8317,0.85011,0.85468,0.93068,0.79669,0.59017,0.64903,0.80779,0.0011585,0.0011585,0.0011585
87,2015.69,0.59095,0.4465,0.81473,0.84151,0.87281,0.92335,0.79552,0.58901,0.67611,0.8067,0.0011486,0.0011486,0.0011486
88,2038.99,0.58421,0.45393,0.82067,0.84939,0.87671,0.9089,0.77664,0.60455,0.70071,0.80931,0.0011387,0.0011387,0.0011387
89,2062.09,0.59389,0.4444,0.81052,0.80037,0.94521,0.93652,0.8071,0.5934,0.66249,0.80803,0.0011288,0.0011288,0.0011288
90,2085.63,0.59508,0.44818,0.81547,0.81338,0.91781,0.9433,0.82036,0.55968,0.62678,0.79933,0.0011189,0.0011189,0.0011189
91,2108.58,0.59036,0.43331,0.82045,0.809,0.91781,0.94818,0.81461,0.55953,0.61127,0.79957,0.001109,0.001109,0.001109
92,2131.75,0.56639,0.43942,0.81405,0.86199,0.86301,0.93782,0.80003,0.59474,0.65659,0.81101,0.0010991,0.0010991,0.0010991
93,2154.63,0.58143,0.44455,0.80656,0.84821,0.86301,0.92735,0.78173,0.60823,0.65221,0.81184,0.0010892,0.0010892,0.0010892
94,2177.87,0.5386,0.42677,0.81416,0.8257,0.87671,0.93069,0.79594,0.58586,0.66088,0.80651,0.0010793,0.0010793,0.0010793
95,2200.84,0.58004,0.45009,0.81438,0.85704,0.82122,0.92305,0.79315,0.58103,0.69966,0.804,0.0010694,0.0010694,0.0010694
96,2223.55,0.57845,0.45029,0.81501,0.79399,0.89758,0.90802,0.78141,0.6046,0.70735,0.81097,0.0010595,0.0010595,0.0010595
97,2246.79,0.54697,0.43559,0.80997,0.81937,0.90411,0.90257,0.7867,0.57707,0.67918,0.80668,0.0010496,0.0010496,0.0010496
98,2270.1,0.54919,0.42119,0.79974,0.80379,0.91781,0.89973,0.77988,0.57901,0.67138,0.80889,0.0010397,0.0010397,0.0010397
99,2293.24,0.58602,0.43455,0.8173,0.82877,0.90411,0.89291,0.78076,0.58611,0.6764,0.80873,0.0010298,0.0010298,0.0010298
100,2316.87,0.60661,0.45021,0.82324,0.85301,0.90411,0.91214,0.79797,0.59183,0.67399,0.80785,0.0010199,0.0010199,0.0010199
101,2340.47,0.55755,0.41957,0.82211,0.84252,0.87951,0.91109,0.79167,0.58448,0.68815,0.8039,0.00101,0.00101,0.00101
102,2363.86,0.55425,0.43136,0.81678,0.81256,0.87671,0.90453,0.78161,0.57814,0.67112,0.80411,0.0010001,0.0010001,0.0010001
103,2386.87,0.55099,0.40994,0.82442,0.84379,0.90411,0.89357,0.78142,0.5747,0.65949,0.80568,0.0009902,0.0009902,0.0009902
104,2417.16,0.54589,0.4247,0.82834,0.83998,0.90411,0.89931,0.78462,0.61349,0.6748,0.80959,0.0009803,0.0009803,0.0009803
105,2444.07,0.54628,0.42074,0.81392,0.85327,0.89041,0.91031,0.78064,0.61804,0.66714,0.80938,0.0009704,0.0009704,0.0009704
106,2467.66,0.55261,0.42122,0.80618,0.84481,0.89489,0.91587,0.79205,0.60813,0.64464,0.80955,0.0009605,0.0009605,0.0009605
107,2493.38,0.57473,0.43132,0.81451,0.82514,0.93151,0.92197,0.79587,0.60809,0.65198,0.80961,0.0009506,0.0009506,0.0009506
108,2516.07,0.55883,0.43064,0.81456,0.81791,0.86144,0.9159,0.7796,0.62308,0.69515,0.81045,0.0009407,0.0009407,0.0009407
109,2539.22,0.55283,0.40679,0.81112,0.849,0.82192,0.91433,0.78834,0.59957,0.72904,0.8089,0.0009308,0.0009308,0.0009308
110,2562.55,0.56786,0.42432,0.82166,0.81309,0.86301,0.92132,0.80752,0.5809,0.69424,0.8065,0.0009209,0.0009209,0.0009209
111,2586.23,0.57527,0.41534,0.81879,0.8255,0.87671,0.91445,0.79565,0.57163,0.65131,0.80368,0.000911,0.000911,0.000911
112,2609.96,0.53499,0.40469,0.81438,0.80267,0.91781,0.88554,0.7783,0.55689,0.64516,0.80085,0.0009011,0.0009011,0.0009011
113,2634.01,0.52846,0.40117,0.8119,0.86008,0.86301,0.8798,0.77255,0.55267,0.64735,0.80131,0.0008912,0.0008912,0.0008912
114,2657.22,0.62081,0.43329,0.82863,0.86004,0.86301,0.88191,0.76263,0.57824,0.66394,0.80504,0.0008813,0.0008813,0.0008813
115,2680.83,0.56119,0.41436,0.81267,0.85273,0.87253,0.89188,0.7805,0.55853,0.66783,0.79914,0.0008714,0.0008714,0.0008714
116,2704.14,0.55535,0.39838,0.81439,0.85164,0.87671,0.89135,0.77188,0.57642,0.67088,0.80165,0.0008615,0.0008615,0.0008615
117,2727.69,0.58555,0.4219,0.80964,0.85163,0.89041,0.88433,0.76044,0.5773,0.67767,0.80272,0.0008516,0.0008516,0.0008516
118,2751.12,0.54283,0.39943,0.81457,0.86321,0.87671,0.89579,0.77446,0.59411,0.66106,0.80823,0.0008417,0.0008417,0.0008417
119,2773.63,0.57666,0.40479,0.81742,0.87064,0.86301,0.90799,0.79062,0.58197,0.65423,0.80932,0.0008318,0.0008318,0.0008318
120,2797.09,0.52616,0.38321,0.81615,0.8167,0.91557,0.91697,0.79441,0.56062,0.64649,0.80601,0.0008219,0.0008219,0.0008219
121,2820.46,0.55878,0.3983,0.80177,0.82072,0.91781,0.91276,0.79834,0.57243,0.65348,0.80899,0.000812,0.000812,0.000812
122,2843.92,0.52963,0.38717,0.81366,0.81111,0.90411,0.91071,0.79533,0.56684,0.66855,0.80832,0.0008021,0.0008021,0.0008021
123,2866.64,0.50404,0.36503,0.79998,0.80467,0.90411,0.91022,0.78222,0.59897,0.69947,0.81241,0.0007922,0.0007922,0.0007922
124,2891.28,0.52974,0.3861,0.81117,0.80977,0.89041,0.90388,0.78594,0.60235,0.70165,0.8118,0.0007823,0.0007823,0.0007823
125,2914.95,0.54527,0.38082,0.80592,0.80054,0.91781,0.89873,0.78516,0.57177,0.67707,0.80595,0.0007724,0.0007724,0.0007724
126,2941.99,0.51883,0.38167,0.80832,0.82172,0.90411,0.89322,0.77635,0.56426,0.67831,0.8061,0.0007625,0.0007625,0.0007625
127,2965.54,0.49083,0.37509,0.80523,0.82653,0.91381,0.89015,0.77742,0.56648,0.67383,0.80348,0.0007526,0.0007526,0.0007526
128,2988.88,0.50349,0.36284,0.80261,0.80502,0.90495,0.88615,0.77508,0.57032,0.68765,0.80415,0.0007427,0.0007427,0.0007427
129,3012.7,0.50893,0.35962,0.79659,0.79758,0.91756,0.87778,0.75524,0.57998,0.71552,0.80614,0.0007328,0.0007328,0.0007328
130,3036.21,0.51778,0.37888,0.80834,0.79835,0.89041,0.87962,0.75489,0.58062,0.71857,0.80778,0.0007229,0.0007229,0.0007229
131,3060.79,0.50404,0.36888,0.81197,0.79982,0.87573,0.87275,0.7421,0.60792,0.73629,0.81535,0.000713,0.000713,0.000713
132,3084.67,0.49709,0.3691,0.80843,0.78972,0.89041,0.88751,0.75437,0.61887,0.72795,0.81586,0.0007031,0.0007031,0.0007031
133,3108.61,0.5375,0.37134,0.807,0.795,0.90314,0.9021,0.78094,0.59107,0.70988,0.80756,0.0006932,0.0006932,0.0006932
134,3132.55,0.50889,0.37604,0.81002,0.80972,0.89041,0.91738,0.80028,0.57809,0.67077,0.80309,0.0006833,0.0006833,0.0006833
135,3156.46,0.54784,0.38517,0.81485,0.86088,0.84772,0.92246,0.8052,0.57135,0.68048,0.80057,0.0006734,0.0006734,0.0006734
136,3180.7,0.50117,0.36146,0.8071,0.81166,0.90411,0.92352,0.79801,0.56971,0.684,0.80198,0.0006635,0.0006635,0.0006635
137,3204.53,0.50793,0.37217,0.80498,0.82189,0.885,0.92016,0.79784,0.57838,0.70556,0.80432,0.0006536,0.0006536,0.0006536
138,3228.17,0.50972,0.35588,0.80293,0.83115,0.8766,0.9052,0.78488,0.59783,0.76102,0.80933,0.0006437,0.0006437,0.0006437
139,3252.56,0.52447,0.35875,0.80322,0.81993,0.87329,0.89223,0.78774,0.59271,0.78269,0.81153,0.0006338,0.0006338,0.0006338
140,3280.21,0.52363,0.37026,0.80498,0.80683,0.86301,0.89461,0.76995,0.60618,0.78614,0.81208,0.0006239,0.0006239,0.0006239
141,3304.03,0.50389,0.36776,0.80013,0.77785,0.89041,0.91077,0.7785,0.59917,0.73086,0.80848,0.000614,0.000614,0.000614
142,3328.28,0.4999,0.36114,0.80105,0.75898,0.94905,0.92263,0.80035,0.57731,0.66532,0.80238,0.0006041,0.0006041,0.0006041
143,3350.62,0.47801,0.3572,0.79138,0.79242,0.88898,0.91375,0.7988,0.57531,0.69982,0.80339,0.0005942,0.0005942,0.0005942
144,3374.19,0.48885,0.35799,0.80456,0.78463,0.89837,0.89193,0.78451,0.58141,0.76379,0.80789,0.0005843,0.0005843,0.0005843
145,3397.63,0.45427,0.33739,0.7944,0.80147,0.89041,0.88369,0.78221,0.58647,0.79068,0.81232,0.0005744,0.0005744,0.0005744
146,3420.77,0.51558,0.37647,0.81206,0.81454,0.87671,0.88108,0.77296,0.59095,0.78994,0.81187,0.0005645,0.0005645,0.0005645
147,3444.08,0.49583,0.34935,0.81232,0.81436,0.89041,0.88421,0.7694,0.58854,0.76344,0.81079,0.0005546,0.0005546,0.0005546
148,3467.18,0.52324,0.35866,0.80588,0.81419,0.9004,0.89011,0.78039,0.59078,0.74405,0.81051,0.0005447,0.0005447,0.0005447
149,3490.4,0.4885,0.35484,0.80641,0.80495,0.9045,0.89826,0.78076,0.59033,0.69672,0.80969,0.0005348,0.0005348,0.0005348
150,3513.1,0.47808,0.35016,0.80465,0.82222,0.89041,0.90978,0.80612,0.56977,0.67392,0.80401,0.0005249,0.0005249,0.0005249
151,3534.86,0.47973,0.36012,0.79208,0.80812,0.90411,0.91912,0.81808,0.55599,0.66409,0.80224,0.000515,0.000515,0.000515
152,3558.17,0.49832,0.36132,0.80453,0.82964,0.8673,0.92349,0.81354,0.55633,0.6603,0.80424,0.0005051,0.0005051,0.0005051
153,3581.94,0.47506,0.34224,0.79676,0.80274,0.90411,0.92675,0.81123,0.56192,0.66656,0.80539,0.0004952,0.0004952,0.0004952
154,3606.64,0.49339,0.36349,0.81866,0.80325,0.90411,0.93197,0.81862,0.55241,0.66058,0.80275,0.0004853,0.0004853,0.0004853
155,3630.68,0.48913,0.346,0.79614,0.89418,0.82192,0.93596,0.8229,0.5597,0.6521,0.802,0.0004754,0.0004754,0.0004754
156,3653.95,0.49059,0.35869,0.79995,0.77103,0.93151,0.93387,0.82269,0.55147,0.66287,0.79793,0.0004655,0.0004655,0.0004655
157,3676.17,0.47407,0.34468,0.80132,0.77215,0.93151,0.92553,0.81451,0.54752,0.66626,0.79538,0.0004556,0.0004556,0.0004556
158,3700.54,0.45731,0.34595,0.79596,0.7718,0.92662,0.92106,0.80664,0.55366,0.67485,0.79706,0.0004457,0.0004457,0.0004457
159,3724.44,0.46855,0.34191,0.81019,0.81855,0.87671,0.92805,0.81323,0.54205,0.66868,0.79661,0.0004358,0.0004358,0.0004358
160,3752.33,0.48089,0.35169,0.80362,0.83225,0.89041,0.93731,0.81835,0.53922,0.65694,0.79594,0.0004259,0.0004259,0.0004259
161,3778.84,0.47163,0.3483,0.79539,0.82178,0.89041,0.93749,0.82559,0.5464,0.67098,0.79652,0.000416,0.000416,0.000416
162,3804.27,0.47106,0.3425,0.8036,0.78782,0.91557,0.93614,0.8262,0.54882,0.66111,0.79741,0.0004061,0.0004061,0.0004061
163,3829.35,0.4784,0.33779,0.79235,0.79523,0.90411,0.93539,0.82128,0.55763,0.66095,0.80008,0.0003962,0.0003962,0.0003962
164,3854.25,0.49115,0.34176,0.80793,0.89588,0.80822,0.93621,0.81761,0.56324,0.66348,0.8023,0.0003863,0.0003863,0.0003863
165,3880.9,0.4826,0.34288,0.81002,0.88164,0.81639,0.9362,0.81664,0.56968,0.66473,0.80305,0.0003764,0.0003764,0.0003764
166,3906.48,0.47659,0.33695,0.80155,0.87031,0.80822,0.93233,0.81253,0.57338,0.67816,0.803,0.0003665,0.0003665,0.0003665
167,3932.14,0.50148,0.34243,0.80497,0.85887,0.84932,0.92439,0.80624,0.56848,0.68761,0.80247,0.0003566,0.0003566,0.0003566
168,3957.6,0.50383,0.35284,0.80415,0.80351,0.90411,0.916,0.79516,0.57038,0.68783,0.80345,0.0003467,0.0003467,0.0003467
169,3981.95,0.45928,0.3365,0.80642,0.8603,0.84363,0.90993,0.79543,0.57377,0.68209,0.80359,0.0003368,0.0003368,0.0003368
170,4007,0.47536,0.33906,0.80072,0.86106,0.84896,0.91206,0.79743,0.57329,0.67983,0.80303,0.0003269,0.0003269,0.0003269
171,4029.99,0.49977,0.35075,0.80717,0.84858,0.84932,0.92306,0.81096,0.57189,0.67271,0.80088,0.000317,0.000317,0.000317
172,4054.45,0.48365,0.33525,0.79835,0.86584,0.83562,0.92942,0.81683,0.56645,0.66389,0.79775,0.0003071,0.0003071,0.0003071
173,4078.64,0.46751,0.33774,0.79898,0.87021,0.83562,0.93443,0.82737,0.56099,0.6523,0.79587,0.0002972,0.0002972,0.0002972
174,4102.79,0.42399,0.3081,0.7925,0.87416,0.83562,0.94032,0.8343,0.55789,0.64683,0.79567,0.0002873,0.0002873,0.0002873
175,4127.09,0.48298,0.33014,0.80805,0.87901,0.83562,0.9412,0.83228,0.55998,0.65015,0.79713,0.0002774,0.0002774,0.0002774
176,4152.69,0.47267,0.32891,0.79812,0.88216,0.83562,0.94086,0.82857,0.55861,0.65591,0.79789,0.0002675,0.0002675,0.0002675
177,4175.93,0.45911,0.33458,0.80575,0.88254,0.83562,0.93871,0.82638,0.55916,0.65394,0.79836,0.0002576,0.0002576,0.0002576
178,4200.73,0.45625,0.3328,0.8008,0.88324,0.82192,0.9348,0.82488,0.56197,0.65481,0.79934,0.0002477,0.0002477,0.0002477
179,4226.71,0.43732,0.31423,0.78686,0.86296,0.86265,0.92824,0.8155,0.56265,0.65989,0.80098,0.0002378,0.0002378,0.0002378
180,4249.28,0.47461,0.33658,0.80583,0.87255,0.86301,0.91985,0.81261,0.56474,0.66579,0.80306,0.0002279,0.0002279,0.0002279
181,4272.36,0.45013,0.32368,0.80084,0.87472,0.86301,0.9109,0.80087,0.57093,0.67202,0.80464,0.000218,0.000218,0.000218
182,4296.58,0.44888,0.32305,0.80109,0.87475,0.86107,0.90529,0.79449,0.57839,0.67855,0.80678,0.0002081,0.0002081,0.0002081
183,4321.62,0.44501,0.31,0.79847,0.86138,0.86301,0.9032,0.79085,0.57918,0.67697,0.80726,0.0001982,0.0001982,0.0001982
184,4346.33,0.4453,0.3139,0.80667,0.86155,0.86301,0.90294,0.79109,0.57363,0.67493,0.80632,0.0001883,0.0001883,0.0001883
185,4370.01,0.45463,0.3158,0.79434,0.86056,0.86301,0.90564,0.79091,0.56796,0.67304,0.8055,0.0001784,0.0001784,0.0001784
